ward,precinct,total,Kirk W. Dillard,Kirk W. Dillard Percent,Bill Brady,Bill Brady Percent,Robert J. ''Bob'' Schillerstrom,Robert J. ''Bob'' Schillerstrom Percent,Adam Andrzejewski,Adam Andrzejewski Percent,Dan Proft,Dan Proft Percent,Jim Ryan,Jim Ryan Percent,Andy McKenna,Andy McKenna Percent,precinct_id
16,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16041
16,42,7,3,42.86,1,14.29,0,0.0,0,0.0,0,0.0,3,42.86,0,0.0,16042
16,43,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16043
16,44,5,0,0.0,0,0.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,16044
17,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17001
17,2,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17002
17,3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,17003
17,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17004
17,5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,17005
17,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17006
17,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17007
17,8,3,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,17008
17,9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,17009
17,10,4,1,25.0,2,50.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,17010
17,11,4,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,17011
17,12,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17012
17,13,3,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,17013
17,14,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,17014
17,15,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17015
17,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17016
17,17,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17017
17,18,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17018
17,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17019
17,20,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17020
17,21,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,17021
17,22,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17022
17,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17023
17,24,3,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,1,33.33,0,0.0,17024
17,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17025
17,26,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17026
17,27,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,17027
17,28,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,17028
17,29,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,17029
17,30,3,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,2,66.67,0,0.0,17030
17,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17031
17,32,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17032
17,33,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17033
17,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17034
17,35,2,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,17035
17,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17036
17,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17037
17,38,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,17038
17,39,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17039
17,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17040
17,41,2,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,17041
17,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17042
17,43,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17043
17,44,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17044
17,45,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17045
17,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17046
17,47,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17047
17,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17048
17,49,6,0,0.0,1,16.67,0,0.0,2,33.33,0,0.0,1,16.67,2,33.33,17049
17,50,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,17050
17,51,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,17051
17,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17052
17,53,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17053
17,54,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17054
17,55,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17055
17,56,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17056
17,57,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17057
17,58,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17058
17,59,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17059
17,60,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17060
17,61,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17061
17,62,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17062
17,63,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17063
17,64,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17064
18,1,9,1,11.11,1,11.11,0,0.0,1,11.11,0,0.0,2,22.22,4,44.44,18001
18,2,10,0,0.0,0,0.0,0,0.0,8,80.0,1,10.0,0,0.0,1,10.0,18002
18,3,19,1,5.26,1,5.26,0,0.0,4,21.05,0,0.0,6,31.58,7,36.84,18003
18,4,5,4,80.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18004
18,5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18005
18,6,27,4,14.81,1,3.7,0,0.0,7,25.93,2,7.41,6,22.22,7,25.93,18006
18,7,6,0,0.0,1,16.67,0,0.0,0,0.0,2,33.33,1,16.67,2,33.33,18007
18,8,3,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,18008
18,9,5,0,0.0,0,0.0,0,0.0,1,20.0,3,60.0,0,0.0,1,20.0,18009
18,10,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,18010
18,11,10,4,40.0,2,20.0,0,0.0,0,0.0,1,10.0,1,10.0,2,20.0,18011
18,12,3,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,18012
18,13,5,0,0.0,1,20.0,0,0.0,0,0.0,2,40.0,1,20.0,1,20.0,18013
18,14,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,18014
18,15,12,3,25.0,0,0.0,0,0.0,4,33.33,1,8.33,3,25.0,1,8.33,18015
18,16,8,2,25.0,1,12.5,0,0.0,2,25.0,0,0.0,3,37.5,0,0.0,18016
18,17,4,1,25.0,0,0.0,0,0.0,1,25.0,2,50.0,0,0.0,0,0.0,18017
18,18,7,1,14.29,2,28.57,0,0.0,0,0.0,0,0.0,2,28.57,2,28.57,18018
18,19,2,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,18019
18,20,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,18020
18,21,7,2,28.57,1,14.29,0,0.0,1,14.29,1,14.29,2,28.57,0,0.0,18021
18,22,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,18022
18,23,3,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,1,33.33,18023
18,24,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18024
18,25,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,18025
18,26,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,18026
18,27,5,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,2,40.0,2,40.0,18027
18,28,21,6,28.57,2,9.52,1,4.76,6,28.57,0,0.0,6,28.57,0,0.0,18028
18,29,13,3,23.08,0,0.0,0,0.0,4,30.77,2,15.38,4,30.77,0,0.0,18029
18,30,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18030
18,31,3,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,2,66.67,0,0.0,18031
18,32,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,18032
18,33,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18033
18,34,7,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,4,57.14,2,28.57,18034
18,35,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,18035
18,36,4,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,1,25.0,18036
18,37,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,18037
18,38,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18038
18,39,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,18039
18,40,4,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,18040
18,41,15,3,20.0,1,6.67,0,0.0,1,6.67,1,6.67,2,13.33,7,46.67,18041
18,42,9,1,11.11,1,11.11,0,0.0,2,22.22,0,0.0,1,11.11,4,44.44,18042
18,43,7,1,14.29,0,0.0,0,0.0,2,28.57,2,28.57,2,28.57,0,0.0,18043
18,44,5,0,0.0,0,0.0,0,0.0,1,20.0,2,40.0,1,20.0,1,20.0,18044
18,45,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,18045
18,46,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,18046
18,47,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,18047
18,48,9,1,11.11,1,11.11,0,0.0,1,11.11,0,0.0,4,44.44,2,22.22,18048
18,49,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,18049
18,50,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,18050
18,51,2,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,18051
18,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18052
18,53,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18053
18,54,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18054
18,55,17,6,35.29,1,5.88,0,0.0,4,23.53,1,5.88,3,17.65,2,11.76,18055
18,56,8,2,25.0,0,0.0,0,0.0,2,25.0,1,12.5,1,12.5,2,25.0,18056
18,57,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18057
18,58,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18058
18,59,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,18059
18,60,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,18060
18,61,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18061
18,62,14,0,0.0,3,21.43,1,7.14,1,7.14,2,14.29,3,21.43,4,28.57,18062
19,1,29,6,20.69,2,6.9,0,0.0,6,20.69,1,3.45,10,34.48,4,13.79,19001
19,2,11,2,18.18,1,9.09,0,0.0,2,18.18,0,0.0,2,18.18,4,36.36,19002
19,3,49,1,2.04,1,2.04,1,2.04,18,36.73,11,22.45,9,18.37,8,16.33,19003
19,4,35,1,2.86,3,8.57,0,0.0,11,31.43,2,5.71,7,20.0,11,31.43,19004
19,5,19,0,0.0,4,21.05,0,0.0,6,31.58,2,10.53,3,15.79,4,21.05,19005
19,6,38,3,7.89,2,5.26,1,2.63,8,21.05,6,15.79,8,21.05,10,26.32,19006
19,7,20,2,10.0,2,10.0,0,0.0,3,15.0,3,15.0,4,20.0,6,30.0,19007
19,8,37,2,5.41,3,8.11,0,0.0,7,18.92,5,13.51,10,27.03,10,27.03,19008
19,9,27,2,7.41,2,7.41,0,0.0,6,22.22,5,18.52,9,33.33,3,11.11,19009
19,10,38,3,7.89,0,0.0,0,0.0,9,23.68,10,26.32,4,10.53,12,31.58,19010
19,11,44,2,4.55,3,6.82,1,2.27,13,29.55,10,22.73,9,20.45,6,13.64,19011
19,12,38,6,15.79,1,2.63,0,0.0,10,26.32,5,13.16,7,18.42,9,23.68,19012
19,13,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,19013
19,14,23,4,17.39,0,0.0,0,0.0,0,0.0,8,34.78,4,17.39,7,30.43,19014
19,15,45,12,26.67,1,2.22,0,0.0,8,17.78,8,17.78,11,24.44,5,11.11,19015
19,16,47,7,14.89,2,4.26,0,0.0,10,21.28,8,17.02,12,25.53,8,17.02,19016
19,17,20,4,20.0,1,5.0,0,0.0,1,5.0,6,30.0,4,20.0,4,20.0,19017
19,18,17,1,5.88,1,5.88,0,0.0,3,17.65,1,5.88,1,5.88,10,58.82,19018
19,19,21,1,4.76,1,4.76,0,0.0,5,23.81,7,33.33,3,14.29,4,19.05,19019
19,20,21,7,33.33,0,0.0,0,0.0,4,19.05,2,9.52,2,9.52,6,28.57,19020
19,21,46,5,10.87,2,4.35,0,0.0,10,21.74,3,6.52,12,26.09,14,30.43,19021
19,22,34,6,17.65,0,0.0,0,0.0,7,20.59,7,20.59,4,11.76,10,29.41,19022
19,23,34,8,23.53,0,0.0,1,2.94,2,5.88,9,26.47,10,29.41,4,11.76,19023
19,24,31,5,16.13,5,16.13,0,0.0,12,38.71,2,6.45,2,6.45,5,16.13,19024
19,25,51,5,9.8,5,9.8,0,0.0,14,27.45,8,15.69,9,17.65,10,19.61,19025
19,26,44,10,22.73,7,15.91,0,0.0,10,22.73,6,13.64,2,4.55,9,20.45,19026
19,27,9,0,0.0,0,0.0,0,0.0,2,22.22,1,11.11,0,0.0,6,66.67,19027
19,28,11,3,27.27,1,9.09,0,0.0,3,27.27,0,0.0,2,18.18,2,18.18,19028
19,29,38,4,10.53,5,13.16,1,2.63,9,23.68,3,7.89,8,21.05,8,21.05,19029
19,30,42,11,26.19,1,2.38,0,0.0,10,23.81,4,9.52,8,19.05,8,19.05,19030
19,31,26,5,19.23,1,3.85,0,0.0,3,11.54,3,11.54,6,23.08,8,30.77,19031
19,32,30,5,16.67,2,6.67,0,0.0,7,23.33,4,13.33,8,26.67,4,13.33,19032
19,33,39,5,12.82,2,5.13,1,2.56,9,23.08,4,10.26,7,17.95,11,28.21,19033
19,34,34,2,5.88,0,0.0,0,0.0,12,35.29,3,8.82,2,5.88,15,44.12,19034
19,35,22,4,18.18,3,13.64,0,0.0,8,36.36,0,0.0,4,18.18,3,13.64,19035
19,36,12,3,25.0,4,33.33,0,0.0,1,8.33,1,8.33,1,8.33,2,16.67,19036
19,37,22,2,9.09,0,0.0,1,4.55,3,13.64,4,18.18,3,13.64,9,40.91,19037
19,38,12,3,25.0,1,8.33,0,0.0,4,33.33,2,16.67,0,0.0,2,16.67,19038
19,39,3,1,33.33,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,19039
19,40,31,4,12.9,2,6.45,0,0.0,6,19.35,9,29.03,6,19.35,4,12.9,19040
19,41,34,3,8.82,1,2.94,0,0.0,10,29.41,4,11.76,9,26.47,7,20.59,19041
19,42,23,1,4.35,1,4.35,0,0.0,3,13.04,5,21.74,9,39.13,4,17.39,19042
19,43,5,1,20.0,0,0.0,0,0.0,0,0.0,1,20.0,2,40.0,1,20.0,19043
19,44,33,2,6.06,5,15.15,0,0.0,11,33.33,2,6.06,7,21.21,6,18.18,19044
19,45,43,4,9.3,1,2.33,0,0.0,14,32.56,2,4.65,11,25.58,11,25.58,19045
19,46,34,5,14.71,3,8.82,0,0.0,8,23.53,3,8.82,7,20.59,8,23.53,19046
19,47,14,1,7.14,2,14.29,0,0.0,4,28.57,0,0.0,3,21.43,4,28.57,19047
19,48,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,19048
19,49,16,2,12.5,0,0.0,0,0.0,3,18.75,3,18.75,5,31.25,3,18.75,19049
19,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19050
19,51,33,4,12.12,0,0.0,0,0.0,9,27.27,1,3.03,7,21.21,12,36.36,19051
19,52,40,5,12.5,4,10.0,0,0.0,9,22.5,9,22.5,3,7.5,10,25.0,19052
19,53,33,5,15.15,2,6.06,0,0.0,7,21.21,5,15.15,7,21.21,7,21.21,19053
19,54,40,9,22.5,3,7.5,1,2.5,5,12.5,1,2.5,9,22.5,12,30.0,19054
19,55,28,4,14.29,3,10.71,1,3.57,5,17.86,2,7.14,7,25.0,6,21.43,19055
19,56,37,4,10.81,1,2.7,0,0.0,10,27.03,6,16.22,4,10.81,12,32.43,19056
19,57,24,3,12.5,7,29.17,0,0.0,4,16.67,3,12.5,5,20.83,2,8.33,19057
19,58,39,5,12.82,1,2.56,0,0.0,7,17.95,5,12.82,11,28.21,10,25.64,19058
19,59,49,6,12.24,1,2.04,2,4.08,11,22.45,8,16.33,13,26.53,8,16.33,19059
19,60,5,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,2,40.0,19060
19,61,34,8,23.53,0,0.0,0,0.0,6,17.65,5,14.71,8,23.53,7,20.59,19061
19,62,18,2,11.11,0,0.0,0,0.0,6,33.33,3,16.67,5,27.78,2,11.11,19062
19,63,12,3,25.0,0,0.0,0,0.0,3,25.0,2,16.67,3,25.0,1,8.33,19063
19,64,24,4,16.67,2,8.33,0,0.0,3,12.5,2,8.33,8,33.33,5,20.83,19064
19,65,3,0,0.0,0,0.0,0,0.0,2,66.67,1,33.33,0,0.0,0,0.0,19065
19,66,5,2,40.0,0,0.0,0,0.0,2,40.0,0,0.0,1,20.0,0,0.0,19066
20,1,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,20001
20,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20002
20,3,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20003
20,4,6,0,0.0,0,0.0,1,16.67,2,33.33,0,0.0,1,16.67,2,33.33,20004
20,5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20005
20,6,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20006
20,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20007
20,8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,20008
20,9,4,1,25.0,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,1,25.0,20009
20,10,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20010
20,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20011
20,12,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20012
20,13,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20013
20,14,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,20014
20,15,5,1,20.0,0,0.0,1,20.0,1,20.0,0,0.0,1,20.0,1,20.0,20015
20,16,3,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,1,33.33,20016
20,17,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20017
20,18,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,20018
20,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20019
20,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20020
20,21,4,1,25.0,1,25.0,0,0.0,1,25.0,0,0.0,0,0.0,1,25.0,20021
20,22,4,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,1,25.0,1,25.0,20022
20,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20023
20,24,3,2,66.67,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,20024
20,25,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20025
20,26,4,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,2,50.0,1,25.0,20026
20,27,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20027
20,28,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20028
20,29,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,20029
20,30,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,20030
20,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20031
20,32,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20032
20,33,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20033
20,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20034
20,35,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20035
20,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20036
20,37,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,100.0,0,0.0,20037
20,38,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20038
20,39,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20039
20,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20040
20,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20041
20,42,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,20042
20,43,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20043
20,44,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20044
20,45,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20045
20,46,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,20046
20,47,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,20047
20,48,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,20048
20,49,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20049
20,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20050
21,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21001
21,2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,21002
21,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21003
21,4,3,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,21004
21,5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21005
21,6,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21006
21,7,3,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,21007
21,8,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21008
21,9,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21009
21,10,3,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,21010
21,11,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,21011
21,12,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21012
21,13,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21013
21,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21014
21,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21015
21,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21016
21,17,3,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,21017
21,18,3,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,21018
21,19,3,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,21019
21,20,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,21020
21,21,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,21021
21,22,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21022
21,23,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,21023
21,24,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21024
