ward,precinct,total,LEWIS NIXON,LEWIS NIXON Percent,precinct_id
34,73,144,144,100.0,34073
35,1,188,188,100.0,35001
35,2,149,149,100.0,35002
35,3,101,101,100.0,35003
35,4,220,220,100.0,35004
35,5,142,142,100.0,35005
35,6,161,161,100.0,35006
35,7,200,200,100.0,35007
35,8,170,170,100.0,35008
35,9,153,153,100.0,35009
35,10,150,150,100.0,35010
35,11,148,148,100.0,35011
35,12,217,217,100.0,35012
35,13,94,94,100.0,35013
35,14,185,185,100.0,35014
35,15,155,155,100.0,35015
35,16,142,142,100.0,35016
35,17,161,161,100.0,35017
35,18,179,179,100.0,35018
35,19,130,130,100.0,35019
35,20,168,168,100.0,35020
35,21,176,176,100.0,35021
35,22,57,57,100.0,35022
35,23,131,131,100.0,35023
35,24,141,141,100.0,35024
35,25,188,188,100.0,35025
35,26,219,219,100.0,35026
35,27,218,218,100.0,35027
35,28,185,185,100.0,35028
35,29,220,220,100.0,35029
35,30,207,207,100.0,35030
35,31,226,226,100.0,35031
35,32,107,107,100.0,35032
35,33,137,137,100.0,35033
35,34,151,151,100.0,35034
35,35,165,165,100.0,35035
36,1,171,171,100.0,36001
36,2,147,147,100.0,36002
36,3,194,194,100.0,36003
36,4,134,134,100.0,36004
36,5,156,156,100.0,36005
36,6,183,183,100.0,36006
36,7,186,186,100.0,36007
36,8,180,180,100.0,36008
36,9,200,200,100.0,36009
36,10,132,132,100.0,36010
36,11,259,259,100.0,36011
36,12,153,153,100.0,36012
36,13,328,328,100.0,36013
36,14,242,242,100.0,36014
36,15,215,215,100.0,36015
36,16,296,296,100.0,36016
36,17,164,164,100.0,36017
36,18,217,217,100.0,36018
36,19,239,239,100.0,36019
36,20,277,277,100.0,36020
36,21,326,326,100.0,36021
36,22,292,292,100.0,36022
36,23,126,126,100.0,36023
36,24,184,184,100.0,36024
36,25,160,160,100.0,36025
36,26,228,228,100.0,36026
36,27,115,115,100.0,36027
36,28,162,162,100.0,36028
36,29,187,187,100.0,36029
36,30,237,237,100.0,36030
36,31,268,268,100.0,36031
36,32,215,215,100.0,36032
36,33,136,136,100.0,36033
36,34,165,165,100.0,36034
36,35,272,272,100.0,36035
36,36,189,189,100.0,36036
36,37,171,171,100.0,36037
36,38,159,159,100.0,36038
36,39,214,214,100.0,36039
36,40,225,225,100.0,36040
36,41,164,164,100.0,36041
36,42,163,163,100.0,36042
36,43,147,147,100.0,36043
36,44,201,201,100.0,36044
36,45,181,181,100.0,36045
36,46,189,189,100.0,36046
36,47,145,145,100.0,36047
36,48,200,200,100.0,36048
36,49,231,231,100.0,36049
36,50,158,158,100.0,36050
36,51,241,241,100.0,36051
36,52,202,202,100.0,36052
36,53,132,132,100.0,36053
36,54,267,267,100.0,36054
36,55,255,255,100.0,36055
37,1,84,84,100.0,37001
37,2,124,124,100.0,37002
37,3,106,106,100.0,37003
37,4,71,71,100.0,37004
37,5,169,169,100.0,37005
37,6,173,173,100.0,37006
37,7,162,162,100.0,37007
37,8,122,122,100.0,37008
37,9,166,166,100.0,37009
37,10,169,169,100.0,37010
37,11,92,92,100.0,37011
37,12,111,111,100.0,37012
37,13,123,123,100.0,37013
37,14,138,138,100.0,37014
37,15,140,140,100.0,37015
37,16,182,182,100.0,37016
37,17,164,164,100.0,37017
37,18,152,152,100.0,37018
37,19,66,66,100.0,37019
37,20,109,109,100.0,37020
37,21,143,143,100.0,37021
37,22,186,186,100.0,37022
37,23,146,146,100.0,37023
37,24,143,143,100.0,37024
37,25,184,184,100.0,37025
37,26,76,76,100.0,37026
37,27,109,109,100.0,37027
37,28,120,120,100.0,37028
37,29,154,154,100.0,37029
37,30,135,135,100.0,37030
37,31,179,179,100.0,37031
37,32,174,174,100.0,37032
37,33,128,128,100.0,37033
37,34,157,157,100.0,37034
37,35,85,85,100.0,37035
37,36,132,132,100.0,37036
37,37,136,136,100.0,37037
37,38,175,175,100.0,37038
37,39,73,73,100.0,37039
37,40,181,181,100.0,37040
37,41,154,154,100.0,37041
37,42,32,32,100.0,37042
37,43,102,102,100.0,37043
37,44,159,159,100.0,37044
37,45,97,97,100.0,37045
37,46,153,153,100.0,37046
37,47,31,31,100.0,37047
37,48,180,180,100.0,37048
37,49,138,138,100.0,37049
37,50,137,137,100.0,37050
37,51,119,119,100.0,37051
37,52,107,107,100.0,37052
37,53,130,130,100.0,37053
37,54,172,172,100.0,37054
37,55,166,166,100.0,37055
37,56,95,95,100.0,37056
37,57,88,88,100.0,37057
37,58,144,144,100.0,37058
38,1,207,207,100.0,38001
38,2,145,145,100.0,38002
38,3,163,163,100.0,38003
38,4,97,97,100.0,38004
38,5,268,268,100.0,38005
38,6,164,164,100.0,38006
38,7,222,222,100.0,38007
38,8,129,129,100.0,38008
38,9,156,156,100.0,38009
38,10,232,232,100.0,38010
38,11,141,141,100.0,38011
38,12,211,211,100.0,38012
38,13,164,164,100.0,38013
38,14,154,154,100.0,38014
38,15,143,143,100.0,38015
38,16,219,219,100.0,38016
38,17,152,152,100.0,38017
38,18,155,155,100.0,38018
38,19,217,217,100.0,38019
38,20,188,188,100.0,38020
38,21,176,176,100.0,38021
38,22,168,168,100.0,38022
38,23,131,131,100.0,38023
38,24,115,115,100.0,38024
38,25,168,168,100.0,38025
38,26,161,161,100.0,38026
38,27,113,113,100.0,38027
38,28,148,148,100.0,38028
38,29,152,152,100.0,38029
38,30,159,159,100.0,38030
38,31,218,218,100.0,38031
38,32,199,199,100.0,38032
38,33,157,157,100.0,38033
38,34,108,108,100.0,38034
38,35,52,52,100.0,38035
38,36,188,188,100.0,38036
38,37,188,188,100.0,38037
38,38,225,225,100.0,38038
38,39,183,183,100.0,38039
38,40,128,128,100.0,38040
38,41,219,219,100.0,38041
38,42,189,189,100.0,38042
38,43,183,183,100.0,38043
38,44,158,158,100.0,38044
38,45,212,212,100.0,38045
38,46,150,150,100.0,38046
38,47,175,175,100.0,38047
38,48,177,177,100.0,38048
38,49,164,164,100.0,38049
38,50,188,188,100.0,38050
38,51,161,161,100.0,38051
38,52,169,169,100.0,38052
38,53,23,23,100.0,38053
39,1,163,163,100.0,39001
39,2,266,266,100.0,39002
39,3,202,202,100.0,39003
39,4,131,131,100.0,39004
39,5,125,125,100.0,39005
39,6,193,193,100.0,39006
39,7,133,133,100.0,39007
39,8,210,210,100.0,39008
39,9,219,219,100.0,39009
39,10,164,164,100.0,39010
39,11,230,230,100.0,39011
39,12,138,138,100.0,39012
39,13,117,117,100.0,39013
39,14,158,158,100.0,39014
39,15,157,157,100.0,39015
39,16,124,124,100.0,39016
39,17,125,125,100.0,39017
39,18,200,200,100.0,39018
39,19,141,141,100.0,39019
39,20,131,131,100.0,39020
39,21,107,107,100.0,39021
39,22,132,132,100.0,39022
39,23,89,89,100.0,39023
39,24,106,106,100.0,39024
39,25,194,194,100.0,39025
39,26,171,171,100.0,39026
39,27,186,186,100.0,39027
39,28,185,185,100.0,39028
39,29,178,178,100.0,39029
39,30,116,116,100.0,39030
39,31,120,120,100.0,39031
39,32,128,128,100.0,39032
39,33,194,194,100.0,39033
39,34,234,234,100.0,39034
39,35,207,207,100.0,39035
39,36,215,215,100.0,39036
39,37,243,243,100.0,39037
39,38,212,212,100.0,39038
39,39,81,81,100.0,39039
39,40,115,115,100.0,39040
39,41,77,77,100.0,39041
39,42,159,159,100.0,39042
39,43,201,201,100.0,39043
39,44,181,181,100.0,39044
39,45,84,84,100.0,39045
39,46,140,140,100.0,39046
39,47,112,112,100.0,39047
40,1,126,126,100.0,40001
40,2,129,129,100.0,40002
40,3,162,162,100.0,40003
40,4,166,166,100.0,40004
40,5,86,86,100.0,40005
40,6,159,159,100.0,40006
40,7,159,159,100.0,40007
40,8,50,50,100.0,40008
40,9,109,109,100.0,40009
40,10,205,205,100.0,40010
40,11,159,159,100.0,40011
40,12,144,144,100.0,40012
40,13,200,200,100.0,40013
40,14,169,169,100.0,40014
40,15,194,194,100.0,40015
40,16,169,169,100.0,40016
40,17,100,100,100.0,40017
40,18,181,181,100.0,40018
40,19,154,154,100.0,40019
40,20,140,140,100.0,40020
40,21,179,179,100.0,40021
40,22,68,68,100.0,40022
40,23,205,205,100.0,40023
40,24,106,106,100.0,40024
40,25,125,125,100.0,40025
40,26,184,184,100.0,40026
40,27,144,144,100.0,40027
40,28,173,173,100.0,40028
40,29,216,216,100.0,40029
40,30,207,207,100.0,40030
40,31,171,171,100.0,40031
40,32,109,109,100.0,40032
40,33,174,174,100.0,40033
40,34,122,122,100.0,40034
40,35,161,161,100.0,40035
40,36,180,180,100.0,40036
40,37,138,138,100.0,40037
40,38,88,88,100.0,40038
40,39,137,137,100.0,40039
40,40,97,97,100.0,40040
40,41,205,205,100.0,40041
40,42,226,226,100.0,40042
40,43,192,192,100.0,40043
40,44,143,143,100.0,40044
40,45,257,257,100.0,40045
40,46,195,195,100.0,40046
40,47,190,190,100.0,40047
40,48,120,120,100.0,40048
40,49,100,100,100.0,40049
41,1,162,162,100.0,41001
41,2,235,235,100.0,41002
41,3,144,144,100.0,41003
41,4,183,183,100.0,41004
41,5,271,271,100.0,41005
41,6,180,180,100.0,41006
41,7,295,295,100.0,41007
41,8,180,180,100.0,41008
41,9,177,177,100.0,41009
41,10,189,189,100.0,41010
41,11,154,154,100.0,41011
41,12,253,253,100.0,41012
41,13,179,179,100.0,41013
41,14,217,217,100.0,41014
41,15,143,143,100.0,41015
41,16,208,208,100.0,41016
41,17,193,193,100.0,41017
41,18,148,148,100.0,41018
41,19,195,195,100.0,41019
41,20,227,227,100.0,41020
41,21,228,228,100.0,41021
41,22,174,174,100.0,41022
41,23,186,186,100.0,41023
41,24,144,144,100.0,41024
41,25,113,113,100.0,41025
41,26,124,124,100.0,41026
41,27,98,98,100.0,41027
41,28,129,129,100.0,41028
41,29,99,99,100.0,41029
41,30,189,189,100.0,41030
41,31,213,213,100.0,41031
41,32,172,172,100.0,41032
41,33,173,173,100.0,41033
41,34,190,190,100.0,41034
41,35,177,177,100.0,41035
41,36,202,202,100.0,41036
41,37,235,235,100.0,41037
41,38,179,179,100.0,41038
41,39,152,152,100.0,41039
41,40,146,146,100.0,41040
41,41,184,184,100.0,41041
41,42,172,172,100.0,41042
41,43,168,168,100.0,41043
41,44,185,185,100.0,41044
41,45,167,167,100.0,41045
41,46,158,158,100.0,41046
41,47,204,204,100.0,41047
41,48,152,152,100.0,41048
41,49,136,136,100.0,41049
41,50,211,211,100.0,41050
41,51,163,163,100.0,41051
41,52,203,203,100.0,41052
41,53,228,228,100.0,41053
41,54,163,163,100.0,41054
41,55,179,179,100.0,41055
41,56,220,220,100.0,41056
41,57,202,202,100.0,41057
41,58,140,140,100.0,41058
41,59,164,164,100.0,41059
41,60,153,153,100.0,41060
41,61,246,246,100.0,41061
41,62,189,189,100.0,41062
41,63,173,173,100.0,41063
41,64,181,181,100.0,41064
41,65,272,272,100.0,41065
41,66,189,189,100.0,41066
41,67,144,144,100.0,41067
41,68,139,139,100.0,41068
41,69,227,227,100.0,41069
41,70,141,141,100.0,41070
41,71,104,104,100.0,41071
42,1,236,236,100.0,42001
42,2,152,152,100.0,42002
42,3,145,145,100.0,42003
42,4,182,182,100.0,42004
42,5,162,162,100.0,42005
42,6,332,332,100.0,42006
42,7,177,177,100.0,42007
42,8,247,247,100.0,42008
42,9,176,176,100.0,42009
42,10,169,169,100.0,42010
42,11,200,200,100.0,42011
42,12,128,128,100.0,42012
42,13,327,327,100.0,42013
42,14,216,216,100.0,42014
42,15,226,226,100.0,42015
42,16,126,126,100.0,42016
42,17,157,157,100.0,42017
42,18,201,201,100.0,42018
42,19,97,97,100.0,42019
42,20,115,115,100.0,42020
42,21,121,121,100.0,42021
42,22,135,135,100.0,42022
42,23,216,216,100.0,42023
42,24,206,206,100.0,42024
42,25,183,183,100.0,42025
42,26,173,173,100.0,42026
42,27,224,224,100.0,42027
42,28,201,201,100.0,42028
42,29,176,176,100.0,42029
42,30,126,126,100.0,42030
42,31,113,113,100.0,42031
42,32,227,227,100.0,42032
42,33,249,249,100.0,42033
42,34,183,183,100.0,42034
42,35,154,154,100.0,42035
42,36,160,160,100.0,42036
42,37,180,180,100.0,42037
42,38,198,198,100.0,42038
42,39,189,189,100.0,42039
42,40,110,110,100.0,42040
42,41,192,192,100.0,42041
42,42,144,144,100.0,42042
42,43,192,192,100.0,42043
42,44,144,144,100.0,42044
42,45,172,172,100.0,42045
42,46,99,99,100.0,42046
42,47,109,109,100.0,42047
42,48,119,119,100.0,42048
42,49,82,82,100.0,42049
42,50,118,118,100.0,42050
42,51,181,181,100.0,42051
42,52,112,112,100.0,42052
42,53,120,120,100.0,42053
42,54,153,153,100.0,42054
42,55,189,189,100.0,42055
42,56,144,144,100.0,42056
42,57,157,157,100.0,42057
42,58,69,69,100.0,42058
42,59,62,62,100.0,42059
42,60,108,108,100.0,42060
42,61,131,131,100.0,42061
42,62,117,117,100.0,42062
42,63,158,158,100.0,42063
42,64,87,87,100.0,42064
42,65,186,186,100.0,42065
42,66,146,146,100.0,42066
42,67,108,108,100.0,42067
42,68,228,228,100.0,42068
42,69,250,250,100.0,42069
43,1,128,128,100.0,43001
43,2,190,190,100.0,43002
43,3,174,174,100.0,43003
43,4,223,223,100.0,43004
43,5,199,199,100.0,43005
43,6,173,173,100.0,43006
43,7,107,107,100.0,43007
43,8,185,185,100.0,43008
43,9,149,149,100.0,43009
43,10,103,103,100.0,43010
43,11,131,131,100.0,43011
43,12,232,232,100.0,43012
43,13,104,104,100.0,43013
43,14,165,165,100.0,43014
43,15,161,161,100.0,43015
43,16,185,185,100.0,43016
43,17,116,116,100.0,43017
43,18,251,251,100.0,43018
43,19,142,142,100.0,43019
43,20,203,203,100.0,43020
43,21,115,115,100.0,43021
43,22,122,122,100.0,43022
43,23,162,162,100.0,43023
43,24,163,163,100.0,43024
43,25,181,181,100.0,43025
43,26,141,141,100.0,43026
43,27,150,150,100.0,43027
43,28,162,162,100.0,43028
43,29,180,180,100.0,43029
43,30,91,91,100.0,43030
43,31,155,155,100.0,43031
43,32,141,141,100.0,43032
43,33,118,118,100.0,43033
43,34,119,119,100.0,43034
43,35,201,201,100.0,43035
43,36,168,168,100.0,43036
43,37,166,166,100.0,43037
43,38,180,180,100.0,43038
43,39,149,149,100.0,43039
43,40,110,110,100.0,43040
43,41,140,140,100.0,43041
43,42,179,179,100.0,43042
43,43,170,170,100.0,43043
43,44,230,230,100.0,43044
43,45,36,36,100.0,43045
43,46,236,236,100.0,43046
43,47,193,193,100.0,43047
43,48,218,218,100.0,43048
43,49,138,138,100.0,43049
43,50,144,144,100.0,43050
43,51,222,222,100.0,43051
43,52,216,216,100.0,43052
43,53,214,214,100.0,43053
43,54,140,140,100.0,43054
43,55,142,142,100.0,43055
43,56,129,129,100.0,43056
43,57,159,159,100.0,43057
43,58,190,190,100.0,43058
43,59,185,185,100.0,43059
43,60,126,126,100.0,43060
43,61,114,114,100.0,43061
43,62,183,183,100.0,43062
43,63,114,114,100.0,43063
43,64,120,120,100.0,43064
43,65,112,112,100.0,43065
43,66,66,66,100.0,43066
43,67,117,117,100.0,43067
44,1,207,207,100.0,44001
44,2,174,174,100.0,44002
44,3,233,233,100.0,44003
44,4,244,244,100.0,44004
44,5,258,258,100.0,44005
44,6,206,206,100.0,44006
44,7,250,250,100.0,44007
44,8,147,147,100.0,44008
44,9,340,340,100.0,44009
44,10,173,173,100.0,44010
44,11,262,262,100.0,44011
44,12,154,154,100.0,44012
44,13,150,150,100.0,44013
44,14,229,229,100.0,44014
44,15,264,264,100.0,44015
44,16,242,242,100.0,44016
44,17,247,247,100.0,44017
44,18,153,153,100.0,44018
44,19,140,140,100.0,44019
44,20,217,217,100.0,44020
44,21,271,271,100.0,44021
44,22,269,269,100.0,44022
44,23,248,248,100.0,44023
44,24,179,179,100.0,44024
44,25,215,215,100.0,44025
44,26,188,188,100.0,44026
44,27,245,245,100.0,44027
44,28,162,162,100.0,44028
44,29,249,249,100.0,44029
44,30,218,218,100.0,44030
44,31,247,247,100.0,44031
44,32,145,145,100.0,44032
44,33,301,301,100.0,44033
44,34,146,146,100.0,44034
44,35,184,184,100.0,44035
44,36,230,230,100.0,44036
44,37,269,269,100.0,44037
44,38,225,225,100.0,44038
44,39,260,260,100.0,44039
44,40,216,216,100.0,44040
44,41,241,241,100.0,44041
44,42,247,247,100.0,44042
44,43,232,232,100.0,44043
44,44,264,264,100.0,44044
44,45,244,244,100.0,44045
44,46,158,158,100.0,44046
44,47,289,289,100.0,44047
44,48,184,184,100.0,44048
44,49,319,319,100.0,44049
44,50,245,245,100.0,44050
45,1,186,186,100.0,45001
45,2,242,242,100.0,45002
45,3,305,305,100.0,45003
45,4,219,219,100.0,45004
45,5,235,235,100.0,45005
45,6,212,212,100.0,45006
45,7,194,194,100.0,45007
45,8,193,193,100.0,45008
45,9,227,227,100.0,45009
45,10,246,246,100.0,45010
45,11,195,195,100.0,45011
45,12,211,211,100.0,45012
45,13,254,254,100.0,45013
45,14,250,250,100.0,45014
45,15,258,258,100.0,45015
45,16,242,242,100.0,45016
45,17,211,211,100.0,45017
45,18,222,222,100.0,45018
45,19,239,239,100.0,45019
45,20,213,213,100.0,45020
45,21,212,212,100.0,45021
45,22,189,189,100.0,45022
45,23,237,237,100.0,45023
45,24,249,249,100.0,45024
45,25,227,227,100.0,45025
45,26,243,243,100.0,45026
45,27,205,205,100.0,45027
45,28,214,214,100.0,45028
45,29,199,199,100.0,45029
45,30,197,197,100.0,45030
45,31,195,195,100.0,45031
45,32,159,159,100.0,45032
45,33,194,194,100.0,45033
45,34,179,179,100.0,45034
45,35,208,208,100.0,45035
45,36,202,202,100.0,45036
45,37,163,163,100.0,45037
45,38,273,273,100.0,45038
45,39,248,248,100.0,45039
45,40,274,274,100.0,45040
45,41,156,156,100.0,45041
45,42,197,197,100.0,45042
45,43,201,201,100.0,45043
45,44,234,234,100.0,45044
45,45,187,187,100.0,45045
45,46,220,220,100.0,45046
45,47,224,224,100.0,45047
45,48,164,164,100.0,45048
45,49,186,186,100.0,45049
45,50,186,186,100.0,45050
45,51,199,199,100.0,45051
45,52,202,202,100.0,45052
45,53,197,197,100.0,45053
46,1,344,344,100.0,46001
46,2,188,188,100.0,46002
46,3,273,273,100.0,46003
46,4,183,183,100.0,46004
46,5,199,199,100.0,46005
46,6,189,189,100.0,46006
46,7,291,291,100.0,46007
46,8,219,219,100.0,46008
46,9,248,248,100.0,46009
46,10,118,118,100.0,46010
46,11,219,219,100.0,46011
46,12,183,183,100.0,46012
46,13,308,308,100.0,46013
46,14,192,192,100.0,46014
46,15,235,235,100.0,46015
46,16,209,209,100.0,46016
46,17,340,340,100.0,46017
46,18,237,237,100.0,46018
46,19,250,250,100.0,46019
46,20,184,184,100.0,46020
46,21,49,49,100.0,46021
46,22,137,137,100.0,46022
46,23,156,156,100.0,46023
46,24,207,207,100.0,46024
46,25,154,154,100.0,46025
46,26,172,172,100.0,46026
46,27,210,210,100.0,46027
46,28,226,226,100.0,46028
46,29,188,188,100.0,46029
46,30,227,227,100.0,46030
46,31,268,268,100.0,46031
46,32,175,175,100.0,46032
46,33,206,206,100.0,46033
46,34,313,313,100.0,46034
46,35,130,130,100.0,46035
46,36,254,254,100.0,46036
46,37,159,159,100.0,46037
46,38,104,104,100.0,46038
46,39,239,239,100.0,46039
46,40,140,140,100.0,46040
46,41,176,176,100.0,46041
46,42,218,218,100.0,46042
46,43,150,150,100.0,46043
47,1,243,243,100.0,47001
47,2,204,204,100.0,47002
47,3,203,203,100.0,47003
47,4,242,242,100.0,47004
47,5,186,186,100.0,47005
47,6,289,289,100.0,47006
47,7,226,226,100.0,47007
47,8,296,296,100.0,47008
47,9,144,144,100.0,47009
47,10,197,197,100.0,47010
47,11,428,428,100.0,47011
47,12,221,221,100.0,47012
47,13,357,357,100.0,47013
47,14,162,162,100.0,47014
47,15,264,264,100.0,47015
47,16,222,222,100.0,47016
47,17,230,230,100.0,47017
47,18,262,262,100.0,47018
47,19,274,274,100.0,47019
47,20,242,242,100.0,47020
47,21,261,261,100.0,47021
47,22,227,227,100.0,47022
47,23,115,115,100.0,47023
47,24,236,236,100.0,47024
47,25,250,250,100.0,47025
47,26,357,357,100.0,47026
47,27,221,221,100.0,47027
47,28,302,302,100.0,47028
47,29,256,256,100.0,47029
47,30,240,240,100.0,47030
47,31,227,227,100.0,47031
47,32,268,268,100.0,47032
47,33,215,215,100.0,47033
47,34,278,278,100.0,47034
47,35,348,348,100.0,47035
47,36,324,324,100.0,47036
47,37,300,300,100.0,47037
47,38,247,247,100.0,47038
47,39,250,250,100.0,47039
47,40,201,201,100.0,47040
47,41,336,336,100.0,47041
47,42,179,179,100.0,47042
47,43,171,171,100.0,47043
47,44,259,259,100.0,47044
47,45,223,223,100.0,47045
47,46,176,176,100.0,47046
47,47,231,231,100.0,47047
47,48,44,44,100.0,47048
47,49,194,194,100.0,47049
47,50,167,167,100.0,47050
47,51,166,166,100.0,47051
48,1,228,228,100.0,48001
48,2,185,185,100.0,48002
48,3,236,236,100.0,48003
48,4,249,249,100.0,48004
48,5,181,181,100.0,48005
48,6,245,245,100.0,48006
48,7,190,190,100.0,48007
48,8,165,165,100.0,48008
48,9,190,190,100.0,48009
48,10,131,131,100.0,48010
48,11,255,255,100.0,48011
48,12,180,180,100.0,48012
48,13,178,178,100.0,48013
48,14,266,266,100.0,48014
48,15,165,165,100.0,48015
48,16,134,134,100.0,48016
48,17,172,172,100.0,48017
48,18,162,162,100.0,48018
48,19,179,179,100.0,48019
48,20,80,80,100.0,48020
48,21,93,93,100.0,48021
48,22,266,266,100.0,48022
48,23,162,162,100.0,48023
48,24,203,203,100.0,48024
48,25,196,196,100.0,48025
48,26,236,236,100.0,48026
48,27,123,123,100.0,48027
48,28,185,185,100.0,48028
48,29,169,169,100.0,48029
48,30,212,212,100.0,48030
48,31,165,165,100.0,48031
48,32,180,180,100.0,48032
48,33,150,150,100.0,48033
48,34,99,99,100.0,48034
48,35,159,159,100.0,48035
48,36,178,178,100.0,48036
48,37,180,180,100.0,48037
48,38,235,235,100.0,48038
48,39,146,146,100.0,48039
48,40,100,100,100.0,48040
48,41,125,125,100.0,48041
48,42,161,161,100.0,48042
48,43,252,252,100.0,48043
48,44,207,207,100.0,48044
48,45,188,188,100.0,48045
48,46,152,152,100.0,48046
48,47,123,123,100.0,48047
48,48,164,164,100.0,48048
48,49,88,88,100.0,48049
48,50,200,200,100.0,48050
48,51,242,242,100.0,48051
48,52,128,128,100.0,48052
48,53,158,158,100.0,48053
48,54,166,166,100.0,48054
48,55,53,53,100.0,48055
48,56,118,118,100.0,48056
49,1,175,175,100.0,49001
49,2,210,210,100.0,49002
49,3,137,137,100.0,49003
49,4,89,89,100.0,49004
49,5,128,128,100.0,49005
49,6,196,196,100.0,49006
49,7,157,157,100.0,49007
49,8,168,168,100.0,49008
49,9,155,155,100.0,49009
49,10,162,162,100.0,49010
49,11,99,99,100.0,49011
49,12,182,182,100.0,49012
49,13,192,192,100.0,49013
49,14,199,199,100.0,49014
49,15,164,164,100.0,49015
49,16,150,150,100.0,49016
49,17,22,22,100.0,49017
49,18,109,109,100.0,49018
49,19,128,128,100.0,49019
49,20,204,204,100.0,49020
49,21,171,171,100.0,49021
49,22,136,136,100.0,49022
49,23,125,125,100.0,49023
49,24,69,69,100.0,49024
49,25,211,211,100.0,49025
49,26,204,204,100.0,49026
49,27,234,234,100.0,49027
49,28,148,148,100.0,49028
49,29,201,201,100.0,49029
49,30,151,151,100.0,49030
49,31,67,67,100.0,49031
49,32,153,153,100.0,49032
49,33,151,151,100.0,49033
49,34,166,166,100.0,49034
49,35,247,247,100.0,49035
49,36,242,242,100.0,49036
49,37,90,90,100.0,49037
49,38,139,139,100.0,49038
49,39,156,156,100.0,49039
49,40,158,158,100.0,49040
49,41,164,164,100.0,49041
49,42,184,184,100.0,49042
49,43,171,171,100.0,49043
49,44,186,186,100.0,49044
50,1,231,231,100.0,50001
50,2,215,215,100.0,50002
50,3,185,185,100.0,50003
50,4,203,203,100.0,50004
50,5,213,213,100.0,50005
50,6,165,165,100.0,50006
50,7,217,217,100.0,50007
50,8,153,153,100.0,50008
50,9,148,148,100.0,50009
50,10,133,133,100.0,50010
50,11,150,150,100.0,50011
50,12,132,132,100.0,50012
50,13,207,207,100.0,50013
50,14,112,112,100.0,50014
50,15,221,221,100.0,50015
50,16,132,132,100.0,50016
50,17,140,140,100.0,50017
50,18,136,136,100.0,50018
50,19,144,144,100.0,50019
50,20,167,167,100.0,50020
50,21,192,192,100.0,50021
50,22,195,195,100.0,50022
50,23,106,106,100.0,50023
50,24,163,163,100.0,50024
50,25,189,189,100.0,50025
50,26,114,114,100.0,50026
50,27,81,81,100.0,50027
50,28,136,136,100.0,50028
50,29,193,193,100.0,50029
50,30,168,168,100.0,50030
50,31,93,93,100.0,50031
50,32,146,146,100.0,50032
50,33,96,96,100.0,50033
50,34,96,96,100.0,50034
50,35,209,209,100.0,50035
50,36,170,170,100.0,50036
50,37,225,225,100.0,50037
50,38,144,144,100.0,50038
50,39,170,170,100.0,50039
50,40,176,176,100.0,50040
50,41,206,206,100.0,50041
50,42,224,224,100.0,50042
50,43,143,143,100.0,50043
50,44,144,144,100.0,50044
50,45,92,92,100.0,50045
