ward,precinct,total,Mark Steven Kirk,Mark Steven Kirk Percent,Alexander ''Alexi'' Giannoulias,Alexander ''Alexi'' Giannoulias Percent,LeAlan M. Jones,LeAlan M. Jones Percent,Mike Labno,Mike Labno Percent,precinct_id
17,26,294,2,0.68,285,96.94,6,2.04,1,0.34,17026
17,27,288,7,2.43,277,96.18,3,1.04,1,0.35,17027
17,28,191,2,1.05,183,95.81,4,2.09,2,1.05,17028
17,29,237,2,0.84,231,97.47,3,1.27,1,0.42,17029
17,30,270,5,1.85,260,96.3,3,1.11,2,0.74,17030
17,31,197,2,1.02,184,93.4,10,5.08,1,0.51,17031
17,32,251,1,0.4,247,98.41,2,0.8,1,0.4,17032
17,33,188,1,0.53,181,96.28,6,3.19,0,0.0,17033
17,34,197,5,2.54,190,96.45,2,1.02,0,0.0,17034
17,35,135,3,2.22,128,94.81,4,2.96,0,0.0,17035
17,36,120,0,0.0,114,95.0,4,3.33,2,1.67,17036
17,37,188,3,1.6,182,96.81,3,1.6,0,0.0,17037
17,38,196,5,2.55,182,92.86,8,4.08,1,0.51,17038
17,39,175,8,4.57,162,92.57,5,2.86,0,0.0,17039
17,40,191,4,2.09,179,93.72,5,2.62,3,1.57,17040
17,41,180,2,1.11,176,97.78,2,1.11,0,0.0,17041
17,42,198,3,1.52,192,96.97,3,1.52,0,0.0,17042
17,43,161,2,1.24,153,95.03,5,3.11,1,0.62,17043
17,44,146,2,1.37,142,97.26,2,1.37,0,0.0,17044
17,45,133,0,0.0,131,98.5,1,0.75,1,0.75,17045
17,46,197,3,1.52,185,93.91,4,2.03,5,2.54,17046
17,47,129,1,0.78,124,96.12,3,2.33,1,0.78,17047
17,48,224,3,1.34,212,94.64,7,3.13,2,0.89,17048
17,49,127,3,2.36,123,96.85,1,0.79,0,0.0,17049
17,50,221,6,2.71,211,95.48,2,0.9,2,0.9,17050
17,51,274,3,1.09,262,95.62,7,2.55,2,0.73,17051
17,52,303,2,0.66,299,98.68,2,0.66,0,0.0,17052
17,53,215,9,4.19,202,93.95,4,1.86,0,0.0,17053
17,54,238,3,1.26,228,95.8,6,2.52,1,0.42,17054
17,55,213,2,0.94,205,96.24,5,2.35,1,0.47,17055
17,56,235,2,0.85,224,95.32,8,3.4,1,0.43,17056
17,57,246,0,0.0,244,99.19,1,0.41,1,0.41,17057
17,58,199,0,0.0,197,98.99,2,1.01,0,0.0,17058
17,59,135,1,0.74,129,95.56,4,2.96,1,0.74,17059
17,60,290,5,1.72,278,95.86,4,1.38,3,1.03,17060
17,61,209,2,0.96,200,95.69,6,2.87,1,0.48,17061
17,62,173,1,0.58,170,98.27,1,0.58,1,0.58,17062
17,63,170,5,2.94,162,95.29,3,1.76,0,0.0,17063
17,64,158,3,1.9,148,93.67,7,4.43,0,0.0,17064
18,1,143,10,6.99,133,93.01,0,0.0,0,0.0,18001
18,2,305,23,7.54,275,90.16,4,1.31,3,0.98,18002
18,3,207,74,35.75,114,55.07,5,2.42,14,6.76,18003
18,4,336,12,3.57,313,93.15,10,2.98,1,0.3,18004
18,5,258,4,1.55,250,96.9,4,1.55,0,0.0,18005
18,6,246,86,34.96,151,61.38,6,2.44,3,1.22,18006
18,7,258,33,12.79,214,82.95,7,2.71,4,1.55,18007
18,8,112,4,3.57,105,93.75,2,1.79,1,0.89,18008
18,9,325,30,9.23,281,86.46,11,3.38,3,0.92,18009
18,10,450,10,2.22,426,94.67,11,2.44,3,0.67,18010
18,11,295,41,13.9,239,81.02,7,2.37,8,2.71,18011
18,12,361,18,4.99,334,92.52,6,1.66,3,0.83,18012
18,13,352,18,5.11,326,92.61,6,1.7,2,0.57,18013
18,14,347,16,4.61,327,94.24,4,1.15,0,0.0,18014
18,15,155,34,21.94,109,70.32,8,5.16,4,2.58,18015
18,16,364,12,3.3,339,93.13,12,3.3,1,0.27,18016
18,17,284,21,7.39,260,91.55,1,0.35,2,0.7,18017
18,18,267,15,5.62,238,89.14,9,3.37,5,1.87,18018
18,19,344,9,2.62,327,95.06,4,1.16,4,1.16,18019
18,20,297,1,0.34,286,96.3,9,3.03,1,0.34,18020
18,21,438,20,4.57,407,92.92,9,2.05,2,0.46,18021
18,22,399,14,3.51,377,94.49,7,1.75,1,0.25,18022
18,23,276,14,5.07,252,91.3,7,2.54,3,1.09,18023
18,24,339,2,0.59,332,97.94,4,1.18,1,0.29,18024
18,25,306,2,0.65,302,98.69,0,0.0,2,0.65,18025
18,26,250,12,4.8,233,93.2,4,1.6,1,0.4,18026
18,27,286,25,8.74,257,89.86,3,1.05,1,0.35,18027
18,28,259,105,40.54,142,54.83,7,2.7,5,1.93,18028
18,29,328,52,15.85,264,80.49,10,3.05,2,0.61,18029
18,30,256,2,0.78,250,97.66,4,1.56,0,0.0,18030
18,31,290,15,5.17,266,91.72,7,2.41,2,0.69,18031
18,32,384,4,1.04,370,96.35,8,2.08,2,0.52,18032
18,33,269,3,1.12,262,97.4,2,0.74,2,0.74,18033
18,34,380,25,6.58,348,91.58,5,1.32,2,0.53,18034
18,35,378,18,4.76,349,92.33,10,2.65,1,0.26,18035
18,36,207,21,10.14,178,85.99,4,1.93,4,1.93,18036
18,37,256,13,5.08,242,94.53,1,0.39,0,0.0,18037
18,38,335,4,1.19,326,97.31,3,0.9,2,0.6,18038
18,39,294,14,4.76,270,91.84,9,3.06,1,0.34,18039
18,40,345,10,2.9,325,94.2,5,1.45,5,1.45,18040
18,41,270,97,35.93,159,58.89,7,2.59,7,2.59,18041
18,42,234,22,9.4,206,88.03,5,2.14,1,0.43,18042
18,43,208,32,15.38,162,77.88,9,4.33,5,2.4,18043
18,44,203,17,8.37,176,86.7,8,3.94,2,0.99,18044
18,45,324,1,0.31,314,96.91,8,2.47,1,0.31,18045
18,46,293,0,0.0,289,98.63,4,1.37,0,0.0,18046
18,47,278,18,6.47,251,90.29,6,2.16,3,1.08,18047
18,48,158,44,27.85,108,68.35,4,2.53,2,1.27,18048
18,49,210,8,3.81,199,94.76,2,0.95,1,0.48,18049
18,50,287,12,4.18,272,94.77,3,1.05,0,0.0,18050
18,51,358,4,1.12,349,97.49,5,1.4,0,0.0,18051
18,52,331,1,0.3,325,98.19,4,1.21,1,0.3,18052
18,53,192,1,0.52,184,95.83,4,2.08,3,1.56,18053
18,54,283,7,2.47,268,94.7,5,1.77,3,1.06,18054
18,55,261,108,41.38,143,54.79,3,1.15,7,2.68,18055
18,56,263,30,11.41,220,83.65,7,2.66,6,2.28,18056
18,57,215,19,8.84,187,86.98,4,1.86,5,2.33,18057
18,58,285,6,2.11,274,96.14,4,1.4,1,0.35,18058
18,59,274,4,1.46,265,96.72,3,1.09,2,0.73,18059
18,60,337,5,1.48,324,96.14,5,1.48,3,0.89,18060
18,61,289,3,1.04,281,97.23,5,1.73,0,0.0,18061
18,62,203,34,16.75,162,79.8,4,1.97,3,1.48,18062
19,1,358,175,48.88,170,47.49,5,1.4,8,2.23,19001
19,2,326,59,18.1,252,77.3,10,3.07,5,1.53,19002
19,3,302,197,65.23,89,29.47,8,2.65,8,2.65,19003
19,4,321,175,54.52,136,42.37,4,1.25,6,1.87,19004
19,5,409,84,20.54,306,74.82,8,1.96,11,2.69,19005
19,6,319,172,53.92,126,39.5,12,3.76,9,2.82,19006
19,7,322,132,40.99,169,52.48,10,3.11,11,3.42,19007
19,8,265,145,54.72,106,40.0,4,1.51,10,3.77,19008
19,9,250,137,54.8,100,40.0,4,1.6,9,3.6,19009
19,10,462,151,32.68,292,63.2,13,2.81,6,1.3,19010
19,11,366,228,62.3,121,33.06,7,1.91,10,2.73,19011
19,12,336,202,60.12,122,36.31,3,0.89,9,2.68,19012
19,13,269,23,8.55,236,87.73,8,2.97,2,0.74,19013
19,14,415,123,29.64,270,65.06,16,3.86,6,1.45,19014
19,15,315,178,56.51,113,35.87,11,3.49,13,4.13,19015
19,16,401,216,53.87,169,42.14,9,2.24,7,1.75,19016
19,17,356,188,52.81,148,41.57,6,1.69,14,3.93,19017
19,18,410,155,37.8,239,58.29,14,3.41,2,0.49,19018
19,19,371,121,32.61,236,63.61,11,2.96,3,0.81,19019
19,20,342,52,15.2,273,79.82,12,3.51,5,1.46,19020
19,21,261,140,53.64,105,40.23,9,3.45,7,2.68,19021
19,22,404,162,40.1,231,57.18,5,1.24,6,1.49,19022
19,23,392,190,48.47,189,48.21,5,1.28,8,2.04,19023
19,24,312,186,59.62,111,35.58,9,2.88,6,1.92,19024
19,25,421,189,44.89,217,51.54,9,2.14,6,1.43,19025
19,26,416,168,40.38,229,55.05,10,2.4,9,2.16,19026
19,27,257,35,13.62,208,80.93,13,5.06,1,0.39,19027
19,28,386,23,5.96,346,89.64,14,3.63,3,0.78,19028
19,29,320,183,57.19,121,37.81,10,3.13,6,1.88,19029
19,30,354,184,51.98,156,44.07,7,1.98,7,1.98,19030
19,31,314,132,42.04,164,52.23,13,4.14,5,1.59,19031
19,32,358,158,44.13,178,49.72,13,3.63,9,2.51,19032
19,33,395,213,53.92,170,43.04,4,1.01,8,2.03,19033
19,34,342,133,38.89,191,55.85,13,3.8,5,1.46,19034
19,35,346,117,33.82,218,63.01,6,1.73,5,1.45,19035
19,36,465,58,12.47,382,82.15,20,4.3,5,1.08,19036
19,37,370,60,16.22,294,79.46,8,2.16,8,2.16,19037
19,38,376,49,13.03,314,83.51,11,2.93,2,0.53,19038
19,39,176,10,5.68,164,93.18,0,0.0,2,1.14,19039
19,40,399,107,26.82,273,68.42,13,3.26,6,1.5,19040
19,41,279,154,55.2,106,37.99,7,2.51,12,4.3,19041
19,42,382,70,18.32,287,75.13,18,4.71,7,1.83,19042
19,43,526,16,3.04,486,92.4,21,3.99,3,0.57,19043
19,44,326,185,56.75,124,38.04,8,2.45,9,2.76,19044
19,45,350,172,49.14,153,43.71,10,2.86,15,4.29,19045
19,46,418,236,56.46,158,37.8,11,2.63,13,3.11,19046
19,47,510,81,15.88,405,79.41,12,2.35,12,2.35,19047
19,48,524,17,3.24,491,93.7,14,2.67,2,0.38,19048
19,49,441,57,12.93,367,83.22,14,3.17,3,0.68,19049
19,50,421,6,1.43,404,95.96,11,2.61,0,0.0,19050
19,51,262,139,53.05,110,41.98,7,2.67,6,2.29,19051
19,52,297,142,47.81,134,45.12,9,3.03,12,4.04,19052
19,53,350,147,42.0,182,52.0,9,2.57,12,3.43,19053
19,54,274,154,56.2,109,39.78,6,2.19,5,1.82,19054
19,55,281,148,52.67,118,41.99,9,3.2,6,2.14,19055
19,56,451,152,33.7,280,62.08,15,3.33,4,0.89,19056
19,57,411,104,25.3,276,67.15,18,4.38,13,3.16,19057
19,58,339,193,56.93,130,38.35,9,2.65,7,2.06,19058
19,59,399,215,53.88,164,41.1,11,2.76,9,2.26,19059
19,60,301,10,3.32,276,91.69,12,3.99,3,1.0,19060
19,61,410,182,44.39,209,50.98,8,1.95,11,2.68,19061
19,62,334,130,38.92,183,54.79,9,2.69,12,3.59,19062
19,63,255,45,17.65,201,78.82,7,2.75,2,0.78,19063
20,1,242,5,2.07,233,96.28,3,1.24,1,0.41,20001
20,2,203,5,2.46,191,94.09,6,2.96,1,0.49,20002
20,3,220,4,1.82,210,95.45,4,1.82,2,0.91,20003
20,4,175,16,9.14,146,83.43,10,5.71,3,1.71,20004
20,5,162,2,1.23,158,97.53,2,1.23,0,0.0,20005
20,6,271,3,1.11,262,96.68,5,1.85,1,0.37,20006
20,7,69,4,5.8,59,85.51,4,5.8,2,2.9,20007
20,8,74,19,25.68,49,66.22,4,5.41,2,2.7,20008
20,9,342,7,2.05,327,95.61,6,1.75,2,0.58,20009
20,10,185,4,2.16,177,95.68,3,1.62,1,0.54,20010
20,11,164,2,1.22,156,95.12,5,3.05,1,0.61,20011
20,12,133,6,4.51,124,93.23,3,2.26,0,0.0,20012
20,13,200,3,1.5,189,94.5,6,3.0,2,1.0,20013
20,14,304,6,1.97,288,94.74,9,2.96,1,0.33,20014
20,15,194,21,10.82,160,82.47,10,5.15,3,1.55,20015
20,16,314,18,5.73,285,90.76,8,2.55,3,0.96,20016
20,17,173,5,2.89,156,90.17,9,5.2,3,1.73,20017
20,18,156,0,0.0,153,98.08,3,1.92,0,0.0,20018
20,19,197,0,0.0,191,96.95,5,2.54,1,0.51,20019
20,20,107,0,0.0,105,98.13,2,1.87,0,0.0,20020
20,21,99,9,9.09,83,83.84,4,4.04,3,3.03,20021
20,22,350,13,3.71,326,93.14,8,2.29,3,0.86,20022
20,23,309,7,2.27,293,94.82,8,2.59,1,0.32,20023
20,24,276,5,1.81,259,93.84,11,3.99,1,0.36,20024
20,25,172,3,1.74,165,95.93,3,1.74,1,0.58,20025
20,26,242,7,2.89,225,92.98,7,2.89,3,1.24,20026
20,27,198,9,4.55,183,92.42,5,2.53,1,0.51,20027
20,28,225,6,2.67,215,95.56,4,1.78,0,0.0,20028
20,29,281,10,3.56,257,91.46,12,4.27,2,0.71,20029
20,30,224,7,3.13,210,93.75,3,1.34,4,1.79,20030
20,31,272,6,2.21,256,94.12,8,2.94,2,0.74,20031
20,32,175,7,4.0,163,93.14,3,1.71,2,1.14,20032
20,33,270,8,2.96,254,94.07,8,2.96,0,0.0,20033
20,34,415,16,3.86,378,91.08,15,3.61,6,1.45,20034
20,35,123,1,0.81,117,95.12,4,3.25,1,0.81,20035
20,36,192,5,2.6,181,94.27,4,2.08,2,1.04,20036
20,37,237,9,3.8,222,93.67,4,1.69,2,0.84,20037
20,38,43,1,2.33,38,88.37,4,9.3,0,0.0,20038
20,39,213,1,0.47,210,98.59,1,0.47,1,0.47,20039
20,40,180,4,2.22,172,95.56,3,1.67,1,0.56,20040
20,41,79,7,8.86,62,78.48,7,8.86,3,3.8,20041
20,42,194,5,2.58,181,93.3,5,2.58,3,1.55,20042
20,43,67,0,0.0,67,100.0,0,0.0,0,0.0,20043
20,44,255,11,4.31,240,94.12,3,1.18,1,0.39,20044
20,45,152,4,2.63,143,94.08,3,1.97,2,1.32,20045
20,46,200,2,1.0,188,94.0,5,2.5,5,2.5,20046
20,47,187,4,2.14,177,94.65,5,2.67,1,0.53,20047
20,48,90,3,3.33,84,93.33,2,2.22,1,1.11,20048
20,49,150,5,3.33,143,95.33,2,1.33,0,0.0,20049
20,50,122,3,2.46,112,91.8,6,4.92,1,0.82,20050
21,1,408,9,2.21,389,95.34,8,1.96,2,0.49,21001
21,2,280,5,1.79,270,96.43,4,1.43,1,0.36,21002
21,3,255,3,1.18,249,97.65,3,1.18,0,0.0,21003
21,4,287,3,1.05,277,96.52,6,2.09,1,0.35,21004
21,5,288,2,0.69,281,97.57,5,1.74,0,0.0,21005
21,6,245,2,0.82,232,94.69,11,4.49,0,0.0,21006
21,7,285,4,1.4,274,96.14,6,2.11,1,0.35,21007
21,8,305,5,1.64,291,95.41,6,1.97,3,0.98,21008
21,9,331,3,0.91,316,95.47,11,3.32,1,0.3,21009
21,10,228,3,1.32,220,96.49,5,2.19,0,0.0,21010
21,11,296,6,2.03,281,94.93,6,2.03,3,1.01,21011
21,12,301,5,1.66,290,96.35,5,1.66,1,0.33,21012
21,13,155,2,1.29,150,96.77,3,1.94,0,0.0,21013
21,14,265,2,0.75,255,96.23,4,1.51,4,1.51,21014
21,15,233,6,2.58,221,94.85,5,2.15,1,0.43,21015
21,16,256,5,1.95,246,96.09,4,1.56,1,0.39,21016
21,17,286,6,2.1,277,96.85,3,1.05,0,0.0,21017
21,18,245,5,2.04,236,96.33,2,0.82,2,0.82,21018
21,19,240,2,0.83,234,97.5,4,1.67,0,0.0,21019
21,20,175,2,1.14,172,98.29,1,0.57,0,0.0,21020
21,21,321,6,1.87,306,95.33,6,1.87,3,0.93,21021
21,22,255,4,1.57,247,96.86,4,1.57,0,0.0,21022
21,23,222,4,1.8,217,97.75,0,0.0,1,0.45,21023
21,24,308,1,0.32,299,97.08,7,2.27,1,0.32,21024
21,25,233,5,2.15,219,93.99,8,3.43,1,0.43,21025
21,26,228,0,0.0,221,96.93,4,1.75,3,1.32,21026
21,27,304,9,2.96,292,96.05,3,0.99,0,0.0,21027
21,28,212,2,0.94,208,98.11,2,0.94,0,0.0,21028
21,29,151,1,0.66,146,96.69,4,2.65,0,0.0,21029
21,30,197,5,2.54,184,93.4,5,2.54,3,1.52,21030
21,31,380,5,1.32,367,96.58,7,1.84,1,0.26,21031
21,32,258,3,1.16,246,95.35,8,3.1,1,0.39,21032
21,33,279,2,0.72,271,97.13,5,1.79,1,0.36,21033
21,34,333,3,0.9,323,97.0,6,1.8,1,0.3,21034
21,35,163,7,4.29,154,94.48,2,1.23,0,0.0,21035
21,36,235,5,2.13,221,94.04,8,3.4,1,0.43,21036
21,37,312,5,1.6,294,94.23,10,3.21,3,0.96,21037
21,38,279,1,0.36,267,95.7,11,3.94,0,0.0,21038
21,39,248,4,1.61,240,96.77,2,0.81,2,0.81,21039
21,40,250,2,0.8,244,97.6,3,1.2,1,0.4,21040
21,41,231,7,3.03,214,92.64,9,3.9,1,0.43,21041
21,42,291,10,3.44,274,94.16,5,1.72,2,0.69,21042
21,43,272,3,1.1,262,96.32,6,2.21,1,0.37,21043
21,44,277,5,1.81,257,92.78,11,3.97,4,1.44,21044
21,45,229,3,1.31,224,97.82,2,0.87,0,0.0,21045
21,46,227,4,1.76,220,96.92,1,0.44,2,0.88,21046
21,47,339,3,0.88,331,97.64,5,1.47,0,0.0,21047
21,48,312,2,0.64,302,96.79,6,1.92,2,0.64,21048
21,49,380,10,2.63,355,93.42,13,3.42,2,0.53,21049
21,50,286,5,1.75,269,94.06,9,3.15,3,1.05,21050
21,51,302,7,2.32,294,97.35,1,0.33,0,0.0,21051
21,52,288,3,1.04,280,97.22,3,1.04,2,0.69,21052
21,53,255,5,1.96,239,93.73,10,3.92,1,0.39,21053
21,54,250,4,1.6,235,94.0,10,4.0,1,0.4,21054
21,55,292,6,2.05,276,94.52,8,2.74,2,0.68,21055
21,56,229,6,2.62,216,94.32,6,2.62,1,0.44,21056
21,57,249,4,1.61,241,96.79,3,1.2,1,0.4,21057
21,58,212,2,0.94,205,96.7,3,1.42,2,0.94,21058
21,59,338,4,1.18,323,95.56,8,2.37,3,0.89,21059
21,60,291,5,1.72,278,95.53,8,2.75,0,0.0,21060
21,61,359,2,0.56,345,96.1,9,2.51,3,0.84,21061
21,62,298,8,2.68,277,92.95,10,3.36,3,1.01,21062
21,63,245,4,1.63,236,96.33,5,2.04,0,0.0,21063
21,64,162,5,3.09,153,94.44,2,1.23,2,1.23,21064
21,65,379,9,2.37,361,95.25,7,1.85,2,0.53,21065
21,66,222,2,0.9,216,97.3,3,1.35,1,0.45,21066
21,67,298,2,0.67,293,98.32,3,1.01,0,0.0,21067
21,68,301,5,1.66,288,95.68,6,1.99,2,0.66,21068
21,69,221,4,1.81,211,95.48,5,2.26,1,0.45,21069
21,70,239,2,0.84,228,95.4,9,3.77,0,0.0,21070
21,71,229,2,0.87,223,97.38,3,1.31,1,0.44,21071
21,72,291,10,3.44,273,93.81,7,2.41,1,0.34,21072
21,73,358,6,1.68,342,95.53,8,2.23,2,0.56,21073
21,74,101,4,3.96,95,94.06,2,1.98,0,0.0,21074
22,1,122,9,7.38,104,85.25,7,5.74,2,1.64,22001
22,2,123,20,16.26,96,78.05,4,3.25,3,2.44,22002
22,3,186,27,14.52,152,81.72,3,1.61,4,2.15,22003
22,4,153,18,11.76,124,81.05,5,3.27,6,3.92,22004
22,5,165,17,10.3,136,82.42,9,5.45,3,1.82,22005
22,6,143,15,10.49,119,83.22,6,4.2,3,2.1,22006
22,7,235,4,1.7,228,97.02,3,1.28,0,0.0,22007
22,8,117,11,9.4,99,84.62,4,3.42,3,2.56,22008
22,9,176,15,8.52,148,84.09,9,5.11,4,2.27,22009
22,10,168,18,10.71,139,82.74,7,4.17,4,2.38,22010
22,11,145,16,11.03,119,82.07,6,4.14,4,2.76,22011
22,12,126,21,16.67,101,80.16,3,2.38,1,0.79,22012
22,13,187,22,11.76,142,75.94,17,9.09,6,3.21,22013
22,14,108,7,6.48,96,88.89,2,1.85,3,2.78,22014
22,15,115,11,9.57,98,85.22,2,1.74,4,3.48,22015
22,16,189,17,8.99,156,82.54,10,5.29,6,3.17,22016
22,17,165,27,16.36,126,76.36,8,4.85,4,2.42,22017
22,18,171,15,8.77,144,84.21,7,4.09,5,2.92,22018
22,19,169,8,4.73,155,91.72,4,2.37,2,1.18,22019
22,20,163,20,12.27,137,84.05,5,3.07,1,0.61,22020
22,21,223,2,0.9,215,96.41,5,2.24,1,0.45,22021
22,22,143,16,11.19,115,80.42,6,4.2,6,4.2,22022
22,23,174,17,9.77,146,83.91,5,2.87,6,3.45,22023
22,24,113,6,5.31,96,84.96,7,6.19,4,3.54,22024
22,25,127,13,10.24,109,85.83,3,2.36,2,1.57,22025
22,26,128,16,12.5,96,75.0,14,10.94,2,1.56,22026
22,27,190,22,11.58,156,82.11,8,4.21,4,2.11,22027
22,28,106,13,12.26,86,81.13,3,2.83,4,3.77,22028
22,29,106,14,13.21,84,79.25,2,1.89,6,5.66,22029
23,1,282,143,50.71,121,42.91,7,2.48,11,3.9,23001
23,2,334,133,39.82,181,54.19,13,3.89,7,2.1,23002
23,3,284,136,47.89,127,44.72,13,4.58,8,2.82,23003
23,4,266,110,41.35,143,53.76,6,2.26,7,2.63,23004
23,5,213,38,17.84,157,73.71,9,4.23,9,4.23,23005
23,6,241,70,29.05,160,66.39,6,2.49,5,2.07,23006
23,7,263,115,43.73,126,47.91,12,4.56,10,3.8,23007
23,8,247,84,34.01,149,60.32,8,3.24,6,2.43,23008
23,9,271,62,22.88,194,71.59,9,3.32,6,2.21,23009
23,10,276,44,15.94,214,77.54,10,3.62,8,2.9,23010
23,11,307,159,51.79,129,42.02,10,3.26,9,2.93,23011
23,12,290,137,47.24,132,45.52,12,4.14,9,3.1,23012
23,13,331,170,51.36,137,41.39,12,3.63,12,3.63,23013
23,14,239,139,58.16,88,36.82,8,3.35,4,1.67,23014
23,15,285,142,49.82,128,44.91,9,3.16,6,2.11,23015
23,16,293,126,43.0,149,50.85,8,2.73,10,3.41,23016
23,17,320,147,45.94,150,46.88,12,3.75,11,3.44,23017
23,18,222,79,35.59,122,54.95,11,4.95,10,4.5,23018
23,19,248,104,41.94,127,51.21,12,4.84,5,2.02,23019
23,20,227,104,45.81,113,49.78,6,2.64,4,1.76,23020
23,21,312,3,0.96,299,95.83,10,3.21,0,0.0,23021
23,22,272,118,43.38,128,47.06,10,3.68,16,5.88,23022
23,23,250,130,52.0,105,42.0,6,2.4,9,3.6,23023
23,24,169,38,22.49,125,73.96,4,2.37,2,1.18,23024
23,25,188,46,24.47,130,69.15,6,3.19,6,3.19,23025
23,26,283,142,50.18,126,44.52,1,0.35,14,4.95,23026
23,27,246,110,44.72,120,48.78,7,2.85,9,3.66,23027
23,28,286,131,45.8,137,47.9,3,1.05,15,5.24,23028
23,29,204,43,21.08,152,74.51,3,1.47,6,2.94,23029
23,30,256,108,42.19,135,52.73,5,1.95,8,3.13,23030
23,31,246,45,18.29,182,73.98,12,4.88,7,2.85,23031
23,32,272,62,22.79,198,72.79,7,2.57,5,1.84,23032
23,33,289,86,29.76,178,61.59,11,3.81,14,4.84,23033
23,34,220,74,33.64,129,58.64,11,5.0,6,2.73,23034
23,35,191,1,0.52,183,95.81,4,2.09,3,1.57,23035
23,36,353,177,50.14,160,45.33,9,2.55,7,1.98,23036
23,37,177,5,2.82,167,94.35,4,2.26,1,0.56,23037
23,38,209,81,38.76,116,55.5,5,2.39,7,3.35,23038
23,39,233,112,48.07,102,43.78,9,3.86,10,4.29,23039
23,40,268,140,52.24,105,39.18,13,4.85,10,3.73,23040
23,41,247,68,27.53,160,64.78,8,3.24,11,4.45,23041
23,42,235,89,37.87,129,54.89,6,2.55,11,4.68,23042
23,43,317,151,47.63,148,46.69,12,3.79,6,1.89,23043
23,44,266,108,40.6,146,54.89,4,1.5,8,3.01,23044
23,45,320,121,37.81,179,55.94,14,4.38,6,1.88,23045
23,46,282,127,45.04,132,46.81,13,4.61,10,3.55,23046
23,47,326,157,48.16,145,44.48,10,3.07,14,4.29,23047
23,48,207,71,34.3,121,58.45,6,2.9,9,4.35,23048
23,49,346,152,43.93,171,49.42,11,3.18,12,3.47,23049
23,50,167,45,26.95,114,68.26,3,1.8,5,2.99,23050
23,51,210,64,30.48,134,63.81,4,1.9,8,3.81,23051
23,52,336,145,43.15,156,46.43,24,7.14,11,3.27,23052
23,53,161,37,22.98,116,72.05,1,0.62,7,4.35,23053
23,54,320,143,44.69,157,49.06,9,2.81,11,3.44,23054
24,1,308,0,0.0,300,97.4,5,1.62,3,0.97,24001
24,2,188,1,0.53,181,96.28,3,1.6,3,1.6,24002
24,3,196,2,1.02,185,94.39,5,2.55,4,2.04,24003
24,4,219,0,0.0,218,99.54,1,0.46,0,0.0,24004
24,5,212,7,3.3,200,94.34,4,1.89,1,0.47,24005
24,6,274,4,1.46,259,94.53,10,3.65,1,0.36,24006
24,7,188,1,0.53,180,95.74,7,3.72,0,0.0,24007
24,8,219,4,1.83,210,95.89,3,1.37,2,0.91,24008
24,9,226,9,3.98,214,94.69,2,0.88,1,0.44,24009
24,10,167,2,1.2,159,95.21,6,3.59,0,0.0,24010
24,11,149,2,1.34,144,96.64,3,2.01,0,0.0,24011
24,12,211,8,3.79,198,93.84,5,2.37,0,0.0,24012
24,13,188,6,3.19,175,93.09,5,2.66,2,1.06,24013
24,14,286,4,1.4,272,95.1,8,2.8,2,0.7,24014
24,15,192,3,1.56,180,93.75,7,3.65,2,1.04,24015
24,16,155,1,0.65,150,96.77,4,2.58,0,0.0,24016
24,17,195,1,0.51,185,94.87,7,3.59,2,1.03,24017
24,18,144,2,1.39,140,97.22,2,1.39,0,0.0,24018
24,19,142,2,1.41,135,95.07,5,3.52,0,0.0,24019
24,20,171,4,2.34,163,95.32,4,2.34,0,0.0,24020
24,21,142,4,2.82,135,95.07,3,2.11,0,0.0,24021
24,22,225,3,1.33,217,96.44,2,0.89,3,1.33,24022
24,23,161,6,3.73,151,93.79,4,2.48,0,0.0,24023
24,24,160,6,3.75,153,95.63,1,0.63,0,0.0,24024
24,25,280,6,2.14,267,95.36,5,1.79,2,0.71,24025
24,26,257,6,2.33,244,94.94,7,2.72,0,0.0,24026
24,27,118,3,2.54,107,90.68,5,4.24,3,2.54,24027
24,28,276,11,3.99,257,93.12,5,1.81,3,1.09,24028
24,29,260,5,1.92,253,97.31,2,0.77,0,0.0,24029
24,30,226,3,1.33,217,96.02,5,2.21,1,0.44,24030
24,31,212,3,1.42,203,95.75,4,1.89,2,0.94,24031
24,32,205,4,1.95,198,96.59,3,1.46,0,0.0,24032
24,33,165,0,0.0,162,98.18,3,1.82,0,0.0,24033
24,34,224,4,1.79,213,95.09,6,2.68,1,0.45,24034
24,35,306,6,1.96,289,94.44,6,1.96,5,1.63,24035
24,36,201,3,1.49,196,97.51,2,1.0,0,0.0,24036
24,37,219,6,2.74,210,95.89,3,1.37,0,0.0,24037
24,38,264,9,3.41,249,94.32,5,1.89,1,0.38,24038
24,39,205,0,0.0,200,97.56,5,2.44,0,0.0,24039
24,40,260,13,5.0,243,93.46,4,1.54,0,0.0,24040
24,41,203,6,2.96,193,95.07,3,1.48,1,0.49,24041
24,42,147,3,2.04,141,95.92,3,2.04,0,0.0,24042
24,43,276,9,3.26,262,94.93,4,1.45,1,0.36,24043
24,44,275,13,4.73,254,92.36,6,2.18,2,0.73,24044
24,45,188,3,1.6,182,96.81,3,1.6,0,0.0,24045
24,46,258,2,0.78,250,96.9,4,1.55,2,0.78,24046
24,47,178,1,0.56,175,98.31,1,0.56,1,0.56,24047
24,48,123,4,3.25,116,94.31,3,2.44,0,0.0,24048
24,49,389,7,1.8,372,95.63,8,2.06,2,0.51,24049
