ward,precinct,total,Rod R. Blagojevich,Rod R. Blagojevich Percent,Edwin Eisendrath,Edwin Eisendrath Percent,precinct_id
26,1,51,42,82.35,9,17.65,26001
26,2,98,81,82.65,17,17.35,26002
26,3,54,48,88.89,6,11.11,26003
26,4,64,51,79.69,13,20.31,26004
26,5,110,97,88.18,13,11.82,26005
26,6,75,67,89.33,8,10.67,26006
26,7,49,35,71.43,14,28.57,26007
26,8,71,62,87.32,9,12.68,26008
26,9,45,38,84.44,7,15.56,26009
26,10,50,49,98.0,1,2.0,26010
26,11,70,54,77.14,16,22.86,26011
26,12,63,55,87.3,8,12.7,26012
26,13,96,57,59.38,39,40.63,26013
26,14,60,58,96.67,2,3.33,26014
26,15,49,45,91.84,4,8.16,26015
26,16,66,60,90.91,6,9.09,26016
26,17,41,22,53.66,19,46.34,26017
26,18,50,43,86.0,7,14.0,26018
26,19,108,84,77.78,24,22.22,26019
26,20,99,81,81.82,18,18.18,26020
26,21,71,60,84.51,11,15.49,26021
26,22,48,40,83.33,8,16.67,26022
26,23,65,56,86.15,9,13.85,26023
26,24,54,41,75.93,13,24.07,26024
26,25,43,40,93.02,3,6.98,26025
26,26,63,53,84.13,10,15.87,26026
26,27,101,84,83.17,17,16.83,26027
26,28,75,57,76.0,18,24.0,26028
26,29,61,48,78.69,13,21.31,26029
26,30,49,45,91.84,4,8.16,26030
26,31,113,98,86.73,15,13.27,26031
26,32,91,63,69.23,28,30.77,26032
26,33,32,23,71.88,9,28.13,26033
26,34,67,53,79.1,14,20.9,26034
26,35,77,45,58.44,32,41.56,26035
26,36,61,48,78.69,13,21.31,26036
26,37,48,38,79.17,10,20.83,26037
26,38,45,39,86.67,6,13.33,26038
26,39,47,39,82.98,8,17.02,26039
26,40,43,35,81.4,8,18.6,26040
26,41,67,59,88.06,8,11.94,26041
26,42,53,42,79.25,11,20.75,26042
26,43,63,51,80.95,12,19.05,26043
26,44,42,39,92.86,3,7.14,26044
26,45,84,69,82.14,15,17.86,26045
26,46,77,47,61.04,30,38.96,26046
26,47,53,44,83.02,9,16.98,26047
26,48,90,73,81.11,17,18.89,26048
26,49,55,52,94.55,3,5.45,26049
26,50,40,32,80.0,8,20.0,26050
26,51,96,83,86.46,13,13.54,26051
26,52,32,27,84.38,5,15.63,26052
26,53,46,36,78.26,10,21.74,26053
26,54,65,62,95.38,3,4.62,26054
26,55,50,44,88.0,6,12.0,26055
26,56,73,57,78.08,16,21.92,26056
26,57,57,47,82.46,10,17.54,26057
26,58,61,50,81.97,11,18.03,26058
26,59,97,83,85.57,14,14.43,26059
26,60,66,50,75.76,16,24.24,26060
26,61,44,38,86.36,6,13.64,26061
26,62,98,68,69.39,30,30.61,26062
26,63,29,23,79.31,6,20.69,26063
27,1,74,40,54.05,34,45.95,27001
27,2,123,108,87.8,15,12.2,27002
27,3,119,109,91.6,10,8.4,27003
27,4,81,68,83.95,13,16.05,27004
27,5,20,14,70.0,6,30.0,27005
27,6,84,80,95.24,4,4.76,27006
27,7,86,47,54.65,39,45.35,27007
27,8,156,149,95.51,7,4.49,27008
27,9,178,161,90.45,17,9.55,27009
27,10,204,191,93.63,13,6.37,27010
27,11,158,123,77.85,35,22.15,27011
27,12,67,41,61.19,26,38.81,27012
27,13,82,57,69.51,25,30.49,27013
27,14,186,172,92.47,14,7.53,27014
27,15,96,86,89.58,10,10.42,27015
27,16,25,22,88.0,3,12.0,27016
27,17,65,40,61.54,25,38.46,27017
27,18,81,51,62.96,30,37.04,27018
27,19,115,107,93.04,8,6.96,27019
27,20,199,188,94.47,11,5.53,27020
27,21,133,124,93.23,9,6.77,27021
27,22,129,115,89.15,14,10.85,27022
27,23,27,26,96.3,1,3.7,27023
27,24,120,113,94.17,7,5.83,27024
27,25,103,94,91.26,9,8.74,27025
27,26,143,128,89.51,15,10.49,27026
27,27,71,64,90.14,7,9.86,27027
27,28,128,111,86.72,17,13.28,27028
27,29,103,98,95.15,5,4.85,27029
27,30,80,71,88.75,9,11.25,27030
27,31,105,102,97.14,3,2.86,27031
27,32,144,126,87.5,18,12.5,27032
27,33,84,74,88.1,10,11.9,27033
27,34,155,147,94.84,8,5.16,27034
27,35,102,83,81.37,19,18.63,27035
27,36,127,120,94.49,7,5.51,27036
27,37,118,106,89.83,12,10.17,27037
27,38,68,51,75.0,17,25.0,27038
27,39,97,88,90.72,9,9.28,27039
27,40,96,96,,0,,27040
27,41,87,51,58.62,36,41.38,27041
27,42,67,41,61.19,26,38.81,27042
27,43,100,98,98.0,2,2.0,27043
27,44,120,113,94.17,7,5.83,27044
27,45,133,125,93.98,8,6.02,27045
27,46,138,129,93.48,9,6.52,27046
27,47,100,88,88.0,12,12.0,27047
27,48,130,118,90.77,12,9.23,27048
27,49,133,120,90.23,13,9.77,27049
27,50,94,54,57.45,40,42.55,27050
27,51,100,97,97.0,3,3.0,27051
27,52,91,83,91.21,8,8.79,27052
27,53,92,75,81.52,17,18.48,27053
27,54,61,36,59.02,25,40.98,27054
27,55,124,117,94.35,7,5.65,27055
27,56,66,52,78.79,14,21.21,27056
27,57,76,56,73.68,20,26.32,27057
27,58,70,53,75.71,17,24.29,27058
27,59,132,113,85.61,19,14.39,27059
28,1,157,141,89.81,16,10.19,28001
28,2,143,132,92.31,11,7.69,28002
28,3,91,80,87.91,11,12.09,28003
28,4,182,170,93.41,12,6.59,28004
28,5,114,103,90.35,11,9.65,28005
28,6,108,96,88.89,12,11.11,28006
28,7,123,117,95.12,6,4.88,28007
28,8,114,106,92.98,8,7.02,28008
28,9,100,89,89.0,11,11.0,28009
28,10,40,39,97.5,1,2.5,28010
28,11,114,106,92.98,8,7.02,28011
28,12,104,95,91.35,9,8.65,28012
28,13,72,65,90.28,7,9.72,28013
28,14,86,78,90.7,8,9.3,28014
28,15,133,124,93.23,9,6.77,28015
28,16,110,98,89.09,12,10.91,28016
28,17,134,124,92.54,10,7.46,28017
28,18,167,159,95.21,8,4.79,28018
28,19,157,146,92.99,11,7.01,28019
28,20,150,145,96.67,5,3.33,28020
28,21,168,157,93.45,11,6.55,28021
28,22,118,110,93.22,8,6.78,28022
28,23,135,129,95.56,6,4.44,28023
28,24,74,69,93.24,5,6.76,28024
28,25,112,105,93.75,7,6.25,28025
28,26,142,138,97.18,4,2.82,28026
28,27,165,151,91.52,14,8.48,28027
28,28,92,79,85.87,13,14.13,28028
28,29,108,95,87.96,13,12.04,28029
28,30,87,77,88.51,10,11.49,28030
28,31,117,106,90.6,11,9.4,28031
28,32,116,104,89.66,12,10.34,28032
28,33,150,140,93.33,10,6.67,28033
28,34,20,19,95.0,1,5.0,28034
28,35,90,78,86.67,12,13.33,28035
28,36,107,101,94.39,6,5.61,28036
28,37,233,220,94.42,13,5.58,28037
28,38,56,44,78.57,12,21.43,28038
28,39,132,122,92.42,10,7.58,28039
28,40,186,178,95.7,8,4.3,28040
28,41,147,138,93.88,9,6.12,28041
28,42,114,108,94.74,6,5.26,28042
28,43,183,170,92.9,13,7.1,28043
28,44,160,143,89.38,17,10.63,28044
28,45,154,143,92.86,11,7.14,28045
28,46,169,161,95.27,8,4.73,28046
28,47,148,128,86.49,20,13.51,28047
28,48,55,49,89.09,6,10.91,28048
28,49,66,58,87.88,8,12.12,28049
28,50,81,77,95.06,4,4.94,28050
28,51,129,125,96.9,4,3.1,28051
28,52,84,81,96.43,3,3.57,28052
28,53,53,43,81.13,10,18.87,28053
28,54,97,89,91.75,8,8.25,28054
28,55,108,99,91.67,9,8.33,28055
28,56,143,134,93.71,9,6.29,28056
28,57,164,152,92.68,12,7.32,28057
28,58,145,136,93.79,9,6.21,28058
28,59,81,76,93.83,5,6.17,28059
28,60,85,82,96.47,3,3.53,28060
28,61,58,53,91.38,5,8.62,28061
29,1,195,182,93.33,13,6.67,29001
29,2,100,83,83.0,17,17.0,29002
29,3,252,234,92.86,18,7.14,29003
29,4,197,193,97.97,4,2.03,29004
29,5,177,168,94.92,9,5.08,29005
29,6,74,66,89.19,8,10.81,29006
29,7,88,80,90.91,8,9.09,29007
29,8,129,124,96.12,5,3.88,29008
29,9,91,71,78.02,20,21.98,29009
29,10,131,127,96.95,4,3.05,29010
29,11,198,184,92.93,14,7.07,29011
29,12,219,200,91.32,19,8.68,29012
29,13,181,171,94.48,10,5.52,29013
29,14,281,264,93.95,17,6.05,29014
29,15,212,206,97.17,6,2.83,29015
29,16,213,206,96.71,7,3.29,29016
29,17,163,152,93.25,11,6.75,29017
29,18,221,213,96.38,8,3.62,29018
29,19,159,151,94.97,8,5.03,29019
29,20,173,163,94.22,10,5.78,29020
29,21,140,133,95.0,7,5.0,29021
29,22,134,107,79.85,27,20.15,29022
29,23,195,181,92.82,14,7.18,29023
29,24,93,80,86.02,13,13.98,29024
29,25,184,172,93.48,12,6.52,29025
29,26,209,191,91.39,18,8.61,29026
29,27,118,111,94.07,7,5.93,29027
29,28,242,218,90.08,24,9.92,29028
29,29,233,222,95.28,11,4.72,29029
29,30,92,70,76.09,22,23.91,29030
29,31,159,153,96.23,6,3.77,29031
29,32,102,86,84.31,16,15.69,29032
29,33,209,190,90.91,19,9.09,29033
29,34,122,105,86.07,17,13.93,29034
29,35,141,129,91.49,12,8.51,29035
29,36,193,180,93.26,13,6.74,29036
29,37,176,166,94.32,10,5.68,29037
29,38,212,195,91.98,17,8.02,29038
29,39,95,79,83.16,16,16.84,29039
29,40,306,298,97.39,8,2.61,29040
29,41,213,200,93.9,13,6.1,29041
29,42,226,210,92.92,16,7.08,29042
29,43,282,275,97.52,7,2.48,29043
29,44,234,219,93.59,15,6.41,29044
29,45,167,158,94.61,9,5.39,29045
29,46,152,146,96.05,6,3.95,29046
29,47,253,228,90.12,25,9.88,29047
29,48,152,139,91.45,13,8.55,29048
29,49,226,209,92.48,17,7.52,29049
29,50,142,135,95.07,7,4.93,29050
29,51,170,163,95.88,7,4.12,29051
29,52,94,85,90.43,9,9.57,29052
30,1,136,79,58.09,57,41.91,30001
30,2,100,82,82.0,18,18.0,30002
30,3,150,101,67.33,49,32.67,30003
30,4,70,51,72.86,19,27.14,30004
30,5,53,45,84.91,8,15.09,30005
30,6,73,55,75.34,18,24.66,30006
30,7,90,70,77.78,20,22.22,30007
30,8,107,77,71.96,30,28.04,30008
30,9,165,126,76.36,39,23.64,30009
30,10,82,68,82.93,14,17.07,30010
30,11,68,50,73.53,18,26.47,30011
30,12,79,62,78.48,17,21.52,30012
30,13,89,67,75.28,22,24.72,30013
30,14,32,25,78.13,7,21.88,30014
30,15,149,92,61.74,57,38.26,30015
30,16,108,74,68.52,34,31.48,30016
30,17,73,62,84.93,11,15.07,30017
30,18,81,73,90.12,8,9.88,30018
30,19,56,45,80.36,11,19.64,30019
30,20,77,65,84.42,12,15.58,30020
30,21,101,87,86.14,14,13.86,30021
30,22,94,74,78.72,20,21.28,30022
30,23,82,72,87.8,10,12.2,30023
30,24,92,77,83.7,15,16.3,30024
30,25,57,47,82.46,10,17.54,30025
30,26,69,59,85.51,10,14.49,30026
30,27,126,102,80.95,24,19.05,30027
30,28,104,88,84.62,16,15.38,30028
30,29,42,38,90.48,4,9.52,30029
30,30,128,92,71.88,36,28.13,30030
30,31,74,69,93.24,5,6.76,30031
30,32,40,35,87.5,5,12.5,30032
30,33,103,87,84.47,16,15.53,30033
30,34,139,106,76.26,33,23.74,30034
30,35,101,88,87.13,13,12.87,30035
30,36,59,45,76.27,14,23.73,30036
30,37,93,79,84.95,14,15.05,30037
30,38,138,98,71.01,40,28.99,30038
30,39,108,87,80.56,21,19.44,30039
30,40,81,69,85.19,12,14.81,30040
30,41,95,86,90.53,9,9.47,30041
31,1,58,48,82.76,10,17.24,31001
31,2,64,49,76.56,15,23.44,31002
31,3,102,93,91.18,9,8.82,31003
31,4,85,65,76.47,20,23.53,31004
31,5,88,71,80.68,17,19.32,31005
31,6,83,60,72.29,23,27.71,31006
31,7,79,70,88.61,9,11.39,31007
31,8,84,74,88.1,10,11.9,31008
31,9,76,66,86.84,10,13.16,31009
31,10,46,43,93.48,3,6.52,31010
31,11,56,41,73.21,15,26.79,31011
31,12,86,77,89.53,9,10.47,31012
31,13,60,53,88.33,7,11.67,31013
31,14,55,48,87.27,7,12.73,31014
31,15,49,40,81.63,9,18.37,31015
31,16,53,38,71.7,15,28.3,31016
31,17,76,67,88.16,9,11.84,31017
31,18,58,49,84.48,9,15.52,31018
31,19,81,70,86.42,11,13.58,31019
31,20,64,58,90.63,6,9.38,31020
31,21,102,78,76.47,24,23.53,31021
31,22,52,40,76.92,12,23.08,31022
31,23,53,41,77.36,12,22.64,31023
31,24,74,61,82.43,13,17.57,31024
31,25,94,86,91.49,8,8.51,31025
31,26,52,47,90.38,5,9.62,31026
31,27,89,76,85.39,13,14.61,31027
31,28,79,69,87.34,10,12.66,31028
31,29,73,67,91.78,6,8.22,31029
31,30,94,78,82.98,16,17.02,31030
31,31,116,83,71.55,33,28.45,31031
31,32,95,84,88.42,11,11.58,31032
31,33,78,59,75.64,19,24.36,31033
31,34,53,48,90.57,5,9.43,31034
31,35,73,64,87.67,9,12.33,31035
31,36,118,99,83.9,19,16.1,31036
31,37,87,77,88.51,10,11.49,31037
31,38,52,47,90.38,5,9.62,31038
31,39,61,50,81.97,11,18.03,31039
31,40,75,69,92.0,6,8.0,31040
31,41,67,57,85.07,10,14.93,31041
31,42,96,80,83.33,16,16.67,31042
31,43,100,80,80.0,20,20.0,31043
31,44,70,60,85.71,10,14.29,31044
31,45,81,57,70.37,24,29.63,31045
31,46,80,73,91.25,7,8.75,31046
31,47,104,78,75.0,26,25.0,31047
31,48,80,59,73.75,21,26.25,31048
31,49,55,45,81.82,10,18.18,31049
31,50,78,61,78.21,17,21.79,31050
31,51,68,61,89.71,7,10.29,31051
32,1,128,83,64.84,45,35.16,32001
32,2,121,73,60.33,48,39.67,32002
32,3,82,58,70.73,24,29.27,32003
32,4,135,77,57.04,58,42.96,32004
32,5,79,56,70.89,23,29.11,32005
32,6,143,90,62.94,53,37.06,32006
32,7,56,30,53.57,26,46.43,32007
32,8,124,68,54.84,56,45.16,32008
32,9,177,109,61.58,68,38.42,32009
32,10,96,57,59.38,39,40.63,32010
32,11,76,44,57.89,32,42.11,32011
32,12,78,59,75.64,19,24.36,32012
32,13,38,20,52.63,18,47.37,32013
32,14,104,74,71.15,30,28.85,32014
32,15,70,35,50.0,35,50.0,32015
32,16,125,86,68.8,39,31.2,32016
32,17,83,48,57.83,35,42.17,32017
32,18,72,38,52.78,34,47.22,32018
32,19,106,72,67.92,34,32.08,32019
32,20,103,56,54.37,47,45.63,32020
32,21,88,50,56.82,38,43.18,32021
32,22,132,89,67.42,43,32.58,32022
32,23,144,81,56.25,63,43.75,32023
32,24,80,49,61.25,31,38.75,32024
32,25,90,53,58.89,37,41.11,32025
32,26,101,69,68.32,32,31.68,32026
32,27,94,53,56.38,41,43.62,32027
32,28,96,62,64.58,34,35.42,32028
32,29,130,83,63.85,47,36.15,32029
32,30,75,36,48.0,39,52.0,32030
32,31,135,83,61.48,52,38.52,32031
32,32,93,42,45.16,51,54.84,32032
32,33,114,66,57.89,48,42.11,32033
32,34,138,104,75.36,34,24.64,32034
32,35,153,79,51.63,74,48.37,32035
32,36,123,69,56.1,54,43.9,32036
32,37,97,66,68.04,31,31.96,32037
32,38,102,60,58.82,42,41.18,32038
32,39,124,48,38.71,76,61.29,32039
32,40,124,72,58.06,52,41.94,32040
32,41,122,74,60.66,48,39.34,32041
32,42,127,82,64.57,45,35.43,32042
32,43,122,53,43.44,69,56.56,32043
32,44,130,105,80.77,25,19.23,32044
32,45,111,57,51.35,54,48.65,32045
32,46,63,38,60.32,25,39.68,32046
32,47,132,63,47.73,69,52.27,32047
32,48,131,59,45.04,72,54.96,32048
32,49,68,29,42.65,39,57.35,32049
32,50,123,36,29.27,87,70.73,32050
32,51,108,39,36.11,69,63.89,32051
32,52,60,38,63.33,22,36.67,32052
33,1,162,138,85.19,24,14.81,33001
33,2,197,144,73.1,53,26.9,33002
33,3,172,145,84.3,27,15.7,33003
33,4,160,125,78.13,35,21.88,33004
33,5,121,93,76.86,28,23.14,33005
33,6,207,182,87.92,25,12.08,33006
33,7,294,213,72.45,81,27.55,33007
33,8,167,124,74.25,43,25.75,33008
33,9,183,131,71.58,52,28.42,33009
33,10,275,217,78.91,58,21.09,33010
33,11,182,136,74.73,46,25.27,33011
33,12,223,179,80.27,44,19.73,33012
33,13,226,183,80.97,43,19.03,33013
33,14,112,88,78.57,24,21.43,33014
33,15,157,116,73.89,41,26.11,33015
33,16,155,126,81.29,29,18.71,33016
33,17,197,156,79.19,41,20.81,33017
33,18,55,40,72.73,15,27.27,33018
33,19,185,158,85.41,27,14.59,33019
33,20,160,132,82.5,28,17.5,33020
33,21,202,162,80.2,40,19.8,33021
33,22,265,218,82.26,47,17.74,33022
33,23,183,142,77.6,41,22.4,33023
33,24,258,191,74.03,67,25.97,33024
33,25,191,156,81.68,35,18.32,33025
33,26,141,112,79.43,29,20.57,33026
33,27,107,85,79.44,22,20.56,33027
34,1,353,328,92.92,25,7.08,34001
34,2,251,237,94.42,14,5.58,34002
34,3,248,228,91.94,20,8.06,34003
34,4,202,194,96.04,8,3.96,34004
34,5,212,198,93.4,14,6.6,34005
34,6,128,120,93.75,8,6.25,34006
34,7,332,325,97.89,7,2.11,34007
34,8,236,221,93.64,15,6.36,34008
34,9,163,148,90.8,15,9.2,34009
34,10,226,212,93.81,14,6.19,34010
34,11,183,166,90.71,17,9.29,34011
34,12,228,212,92.98,16,7.02,34012
34,13,265,238,89.81,27,10.19,34013
34,14,183,165,90.16,18,9.84,34014
34,15,171,158,92.4,13,7.6,34015
34,16,139,124,89.21,15,10.79,34016
34,17,181,166,91.71,15,8.29,34017
34,18,193,187,96.89,6,3.11,34018
34,19,63,57,90.48,6,9.52,34019
34,20,267,245,91.76,22,8.24,34020
34,21,287,269,93.73,18,6.27,34021
34,22,279,260,93.19,19,6.81,34022
34,23,194,179,92.27,15,7.73,34023
34,24,201,183,91.04,18,8.96,34024
34,25,256,243,94.92,13,5.08,34025
34,26,145,137,94.48,8,5.52,34026
34,27,162,146,90.12,16,9.88,34027
34,28,147,141,95.92,6,4.08,34028
34,29,212,191,90.09,21,9.91,34029
34,30,290,264,91.03,26,8.97,34030
34,31,84,73,86.9,11,13.1,34031
34,32,300,283,94.33,17,5.67,34032
34,33,90,83,92.22,7,7.78,34033
34,34,306,284,92.81,22,7.19,34034
34,35,256,242,94.53,14,5.47,34035
34,36,260,249,95.77,11,4.23,34036
34,37,184,175,95.11,9,4.89,34037
34,38,164,153,93.29,11,6.71,34038
34,39,147,140,95.24,7,4.76,34039
34,40,217,201,92.63,16,7.37,34040
34,41,152,143,94.08,9,5.92,34041
34,42,262,250,95.42,12,4.58,34042
34,43,303,291,96.04,12,3.96,34043
34,44,288,276,95.83,12,4.17,34044
34,45,200,184,92.0,16,8.0,34045
34,46,201,191,95.02,10,4.98,34046
34,47,131,118,90.08,13,9.92,34047
34,48,297,278,93.6,19,6.4,34048
34,49,326,305,93.56,21,6.44,34049
34,50,197,178,90.36,19,9.64,34050
34,51,301,289,96.01,12,3.99,34051
34,52,138,128,92.75,10,7.25,34052
34,53,152,137,90.13,15,9.87,34053
34,54,172,161,93.6,11,6.4,34054
34,55,232,204,87.93,28,12.07,34055
34,56,99,92,92.93,7,7.07,34056
34,57,212,200,94.34,12,5.66,34057
34,58,228,212,92.98,16,7.02,34058
34,59,196,182,92.86,14,7.14,34059
34,60,203,189,93.1,14,6.9,34060
35,1,154,127,82.47,27,17.53,35001
35,2,101,85,84.16,16,15.84,35002
35,3,78,57,73.08,21,26.92,35003
35,4,151,111,73.51,40,26.49,35004
35,5,130,106,81.54,24,18.46,35005
35,6,132,109,82.58,23,17.42,35006
35,7,157,99,63.06,58,36.94,35007
35,8,105,72,68.57,33,31.43,35008
35,9,118,90,76.27,28,23.73,35009
35,10,126,99,78.57,27,21.43,35010
35,11,111,91,81.98,20,18.02,35011
35,12,175,114,65.14,61,34.86,35012
35,13,33,32,96.97,1,3.03,35013
35,14,171,136,79.53,35,20.47,35014
35,15,128,99,77.34,29,22.66,35015
35,16,133,91,68.42,42,31.58,35016
35,17,153,123,80.39,30,19.61,35017
35,18,139,105,75.54,34,24.46,35018
35,19,122,95,77.87,27,22.13,35019
35,20,128,103,80.47,25,19.53,35020
35,21,114,81,71.05,33,28.95,35021
35,22,39,24,61.54,15,38.46,35022
35,23,83,66,79.52,17,20.48,35023
35,24,74,61,82.43,13,17.57,35024
35,25,114,72,63.16,42,36.84,35025
35,26,162,128,79.01,34,20.99,35026
35,27,181,117,64.64,64,35.36,35027
35,28,139,99,71.22,40,28.78,35028
35,29,137,91,66.42,46,33.58,35029
35,30,177,127,71.75,50,28.25,35030
35,31,61,49,80.33,12,19.67,35031
35,32,108,87,80.56,21,19.44,35032
35,33,135,111,82.22,24,17.78,35033
35,34,135,84,62.22,51,37.78,35034
35,35,140,110,78.57,30,21.43,35035
35,36,74,57,77.03,17,22.97,35036
36,1,146,119,81.51,27,18.49,36001
36,2,135,97,71.85,38,28.15,36002
36,3,243,216,88.89,27,11.11,36003
36,4,67,56,83.58,11,16.42,36004
36,5,117,79,67.52,38,32.48,36005
36,6,130,94,72.31,36,27.69,36006
36,7,104,77,74.04,27,25.96,36007
36,8,141,96,68.09,45,31.91,36008
36,9,132,92,69.7,40,30.3,36009
36,10,85,61,71.76,24,28.24,36010
36,11,189,136,71.96,53,28.04,36011
36,12,96,57,59.38,39,40.63,36012
36,13,288,234,81.25,54,18.75,36013
36,14,191,158,82.72,33,17.28,36014
36,15,137,108,78.83,29,21.17,36015
36,16,267,187,70.04,80,29.96,36016
36,17,147,92,62.59,55,37.41,36017
36,18,185,116,62.7,69,37.3,36018
36,19,169,134,79.29,35,20.71,36019
36,20,170,133,78.24,37,21.76,36020
36,21,228,152,66.67,76,33.33,36021
36,22,188,135,71.81,53,28.19,36022
36,23,96,83,86.46,13,13.54,36023
36,24,168,154,91.67,14,8.33,36024
36,25,103,60,58.25,43,41.75,36025
36,26,144,103,71.53,41,28.47,36026
36,27,90,60,66.67,30,33.33,36027
36,28,145,102,70.34,43,29.66,36028
36,29,129,95,73.64,34,26.36,36029
36,30,156,90,57.69,66,42.31,36030
36,31,156,113,72.44,43,27.56,36031
36,32,144,100,69.44,44,30.56,36032
36,33,139,91,65.47,48,34.53,36033
36,34,115,64,55.65,51,44.35,36034
36,35,202,156,77.23,46,22.77,36035
36,36,122,89,72.95,33,27.05,36036
36,37,103,61,59.22,42,40.78,36037
36,38,82,64,78.05,18,21.95,36038
36,39,133,86,64.66,47,35.34,36039
36,40,150,108,72.0,42,28.0,36040
36,41,108,71,65.74,37,34.26,36041
36,42,110,76,69.09,34,30.91,36042
36,43,103,70,67.96,33,32.04,36043
36,44,187,129,68.98,58,31.02,36044
36,45,170,129,75.88,41,24.12,36045
36,46,116,68,58.62,48,41.38,36046
36,47,123,84,68.29,39,31.71,36047
36,48,123,75,60.98,48,39.02,36048
36,49,166,97,58.43,69,41.57,36049
36,50,146,109,74.66,37,25.34,36050
36,51,181,155,85.64,26,14.36,36051
36,52,115,88,76.52,27,23.48,36052
36,53,110,83,75.45,27,24.55,36053
36,54,213,178,83.57,35,16.43,36054
36,55,250,171,68.4,79,31.6,36055
37,1,97,88,90.72,9,9.28,37001
37,2,143,128,89.51,15,10.49,37002
37,3,75,71,94.67,4,5.33,37003
37,4,156,142,91.03,14,8.97,37004
37,5,207,193,93.24,14,6.76,37005
37,6,210,191,90.95,19,9.05,37006
37,7,193,178,92.23,15,7.77,37007
37,8,132,120,90.91,12,9.09,37008
37,9,185,169,91.35,16,8.65,37009
37,10,197,184,93.4,13,6.6,37010
37,11,48,38,79.17,10,20.83,37011
37,12,90,79,87.78,11,12.22,37012
37,13,157,147,93.63,10,6.37,37013
37,14,267,246,92.13,21,7.87,37014
37,15,193,178,92.23,15,7.77,37015
37,16,183,167,91.26,16,8.74,37016
37,17,152,140,92.11,12,7.89,37017
37,18,190,181,95.26,9,4.74,37018
37,19,121,106,87.6,15,12.4,37019
37,20,180,172,95.56,8,4.44,37020
37,21,194,181,93.3,13,6.7,37021
37,22,99,94,94.95,5,5.05,37022
37,23,137,128,93.43,9,6.57,37023
37,24,168,154,91.67,14,8.33,37024
37,25,212,198,93.4,14,6.6,37025
37,26,198,185,93.43,13,6.57,37026
37,27,219,208,94.98,11,5.02,37027
37,28,192,173,90.1,19,9.9,37028
37,29,180,160,88.89,20,11.11,37029
37,30,142,133,93.66,9,6.34,37030
37,31,203,194,95.57,9,4.43,37031
37,32,190,172,90.53,18,9.47,37032
37,33,162,149,91.98,13,8.02,37033
37,34,189,176,93.12,13,6.88,37034
37,35,182,165,90.66,17,9.34,37035
37,36,188,176,93.62,12,6.38,37036
37,37,180,167,92.78,13,7.22,37037
37,38,205,195,95.12,10,4.88,37038
37,39,157,129,82.17,28,17.83,37039
37,40,190,171,90.0,19,10.0,37040
37,41,219,200,91.32,19,8.68,37041
37,42,90,74,82.22,16,17.78,37042
37,43,165,157,95.15,8,4.85,37043
38,1,127,73,57.48,54,42.52,38001
38,2,102,81,79.41,21,20.59,38002
38,3,94,61,64.89,33,35.11,38003
38,4,57,44,77.19,13,22.81,38004
38,5,208,126,60.58,82,39.42,38005
38,6,112,80,71.43,32,28.57,38006
38,7,126,65,51.59,61,48.41,38007
38,8,87,51,58.62,36,41.38,38008
38,9,108,70,64.81,38,35.19,38009
38,10,176,107,60.8,69,39.2,38010
38,11,91,68,74.73,23,25.27,38011
38,12,146,97,66.44,49,33.56,38012
38,13,93,68,73.12,25,26.88,38013
38,14,112,73,65.18,39,34.82,38014
38,15,100,65,65.0,35,35.0,38015
38,16,140,106,75.71,34,24.29,38016
38,17,117,86,73.5,31,26.5,38017
38,18,144,91,63.19,53,36.81,38018
38,19,150,98,65.33,52,34.67,38019
38,20,150,87,58.0,63,42.0,38020
38,21,112,76,67.86,36,32.14,38021
38,22,119,62,52.1,57,47.9,38022
38,23,83,50,60.24,33,39.76,38023
38,24,82,64,78.05,18,21.95,38024
38,25,116,87,75.0,29,25.0,38025
38,26,90,63,70.0,27,30.0,38026
38,27,80,58,72.5,22,27.5,38027
38,28,103,70,67.96,33,32.04,38028
38,29,110,76,69.09,34,30.91,38029
38,30,111,83,74.77,28,25.23,38030
38,31,147,106,72.11,41,27.89,38031
38,32,143,98,68.53,45,31.47,38032
38,33,103,74,71.84,29,28.16,38033
38,34,77,57,74.03,20,25.97,38034
38,35,146,94,64.38,52,35.62,38035
38,36,114,72,63.16,42,36.84,38036
38,37,116,81,69.83,35,30.17,38037
38,38,145,100,68.97,45,31.03,38038
38,39,117,84,71.79,33,28.21,38039
38,40,109,76,69.72,33,30.28,38040
38,41,165,98,59.39,67,40.61,38041
38,42,151,91,60.26,60,39.74,38042
38,43,137,85,62.04,52,37.96,38043
38,44,121,79,65.29,42,34.71,38044
38,45,128,79,61.72,49,38.28,38045
38,46,114,69,60.53,45,39.47,38046
38,47,115,72,62.61,43,37.39,38047
38,48,129,93,72.09,36,27.91,38048
38,49,103,83,80.58,20,19.42,38049
38,50,136,84,61.76,52,38.24,38050
38,51,85,52,61.18,33,38.82,38051
38,52,135,94,69.63,41,30.37,38052
38,53,33,27,81.82,6,18.18,38053
39,1,149,62,41.61,87,58.39,39001
39,2,258,188,72.87,70,27.13,39002
39,3,155,74,47.74,81,52.26,39003
39,4,120,58,48.33,62,51.67,39004
39,5,81,50,61.73,31,38.27,39005
39,6,129,78,60.47,51,39.53,39006
39,7,102,76,74.51,26,25.49,39007
39,8,168,130,77.38,38,22.62,39008
39,9,161,118,73.29,43,26.71,39009
39,10,124,95,76.61,29,23.39,39010
