ward,precinct,total,Daniel W. Hynes,Daniel W. Hynes Percent,precinct_id
36,33,128,128,100.0,36033
36,34,102,102,100.0,36034
36,35,183,183,100.0,36035
36,36,116,116,100.0,36036
36,37,91,91,100.0,36037
36,38,74,74,100.0,36038
36,39,118,118,100.0,36039
36,40,134,134,100.0,36040
36,41,95,95,100.0,36041
36,42,102,102,100.0,36042
36,43,94,94,100.0,36043
36,44,176,176,100.0,36044
36,45,159,159,100.0,36045
36,46,106,106,100.0,36046
36,47,110,110,100.0,36047
36,48,114,114,100.0,36048
36,49,155,155,100.0,36049
36,50,128,128,100.0,36050
36,51,165,165,100.0,36051
36,52,108,108,100.0,36052
36,53,102,102,100.0,36053
36,54,181,181,100.0,36054
36,55,211,211,100.0,36055
37,1,80,80,100.0,37001
37,2,123,123,100.0,37002
37,3,67,67,100.0,37003
37,4,129,129,100.0,37004
37,5,189,189,100.0,37005
37,6,179,179,100.0,37006
37,7,181,181,100.0,37007
37,8,114,114,100.0,37008
37,9,157,157,100.0,37009
37,10,174,174,100.0,37010
37,11,36,36,100.0,37011
37,12,77,77,100.0,37012
37,13,129,129,100.0,37013
37,14,222,222,100.0,37014
37,15,178,178,100.0,37015
37,16,157,157,100.0,37016
37,17,127,127,100.0,37017
37,18,175,175,100.0,37018
37,19,104,104,100.0,37019
37,20,160,160,100.0,37020
37,21,165,165,100.0,37021
37,22,93,93,100.0,37022
37,23,121,121,100.0,37023
37,24,149,149,100.0,37024
37,25,185,185,100.0,37025
37,26,165,165,100.0,37026
37,27,195,195,100.0,37027
37,28,169,169,100.0,37028
37,29,160,160,100.0,37029
37,30,127,127,100.0,37030
37,31,181,181,100.0,37031
37,32,166,166,100.0,37032
37,33,137,137,100.0,37033
37,34,170,170,100.0,37034
37,35,170,170,100.0,37035
37,36,159,159,100.0,37036
37,37,162,162,100.0,37037
37,38,179,179,100.0,37038
37,39,135,135,100.0,37039
37,40,158,158,100.0,37040
37,41,186,186,100.0,37041
37,42,81,81,100.0,37042
37,43,143,143,100.0,37043
38,1,112,112,100.0,38001
38,2,90,90,100.0,38002
38,3,87,87,100.0,38003
38,4,52,52,100.0,38004
38,5,181,181,100.0,38005
38,6,100,100,100.0,38006
38,7,109,109,100.0,38007
38,8,80,80,100.0,38008
38,9,95,95,100.0,38009
38,10,144,144,100.0,38010
38,11,74,74,100.0,38011
38,12,130,130,100.0,38012
38,13,88,88,100.0,38013
38,14,106,106,100.0,38014
38,15,93,93,100.0,38015
38,16,121,121,100.0,38016
38,17,112,112,100.0,38017
38,18,133,133,100.0,38018
38,19,145,145,100.0,38019
38,20,126,126,100.0,38020
38,21,107,107,100.0,38021
38,22,112,112,100.0,38022
38,23,71,71,100.0,38023
38,24,71,71,100.0,38024
38,25,113,113,100.0,38025
38,26,77,77,100.0,38026
38,27,73,73,100.0,38027
38,28,94,94,100.0,38028
38,29,98,98,100.0,38029
38,30,99,99,100.0,38030
38,31,135,135,100.0,38031
38,32,131,131,100.0,38032
38,33,98,98,100.0,38033
38,34,70,70,100.0,38034
38,35,128,128,100.0,38035
38,36,108,108,100.0,38036
38,37,107,107,100.0,38037
38,38,136,136,100.0,38038
38,39,105,105,100.0,38039
38,40,100,100,100.0,38040
38,41,157,157,100.0,38041
38,42,138,138,100.0,38042
38,43,122,122,100.0,38043
38,44,106,106,100.0,38044
38,45,118,118,100.0,38045
38,46,97,97,100.0,38046
38,47,100,100,100.0,38047
38,48,121,121,100.0,38048
38,49,86,86,100.0,38049
38,50,126,126,100.0,38050
38,51,81,81,100.0,38051
38,52,122,122,100.0,38052
38,53,23,23,100.0,38053
39,1,128,128,100.0,39001
39,2,211,211,100.0,39002
39,3,135,135,100.0,39003
39,4,108,108,100.0,39004
39,5,75,75,100.0,39005
39,6,114,114,100.0,39006
39,7,90,90,100.0,39007
39,8,144,144,100.0,39008
39,9,142,142,100.0,39009
39,10,99,99,100.0,39010
39,11,177,177,100.0,39011
39,12,82,82,100.0,39012
39,13,56,56,100.0,39013
39,14,95,95,100.0,39014
39,15,115,115,100.0,39015
39,16,63,63,100.0,39016
39,17,89,89,100.0,39017
39,18,120,120,100.0,39018
39,19,89,89,100.0,39019
39,20,111,111,100.0,39020
39,21,78,78,100.0,39021
39,22,83,83,100.0,39022
39,23,70,70,100.0,39023
39,24,89,89,100.0,39024
39,25,114,114,100.0,39025
39,26,123,123,100.0,39026
39,27,140,140,100.0,39027
39,28,124,124,100.0,39028
39,29,138,138,100.0,39029
39,30,65,65,100.0,39030
39,31,61,61,100.0,39031
39,32,163,163,100.0,39032
39,33,123,123,100.0,39033
39,34,122,122,100.0,39034
39,35,137,137,100.0,39035
39,36,157,157,100.0,39036
39,37,165,165,100.0,39037
39,38,142,142,100.0,39038
39,39,57,57,100.0,39039
39,40,81,81,100.0,39040
39,41,48,48,100.0,39041
39,42,128,128,100.0,39042
39,43,100,100,100.0,39043
39,44,117,117,100.0,39044
39,45,63,63,100.0,39045
39,46,106,106,100.0,39046
39,47,72,72,100.0,39047
40,1,77,77,100.0,40001
40,2,82,82,100.0,40002
40,3,109,109,100.0,40003
40,4,134,134,100.0,40004
40,5,106,106,100.0,40005
40,6,84,84,100.0,40006
40,7,107,107,100.0,40007
40,8,26,26,100.0,40008
40,9,72,72,100.0,40009
40,10,146,146,100.0,40010
40,11,85,85,100.0,40011
40,12,91,91,100.0,40012
40,13,121,121,100.0,40013
40,14,77,77,100.0,40014
40,15,131,131,100.0,40015
40,16,137,137,100.0,40016
40,17,74,74,100.0,40017
40,18,101,101,100.0,40018
40,19,106,106,100.0,40019
40,20,105,105,100.0,40020
40,21,110,110,100.0,40021
40,22,34,34,100.0,40022
40,23,115,115,100.0,40023
40,24,77,77,100.0,40024
40,25,82,82,100.0,40025
40,26,141,141,100.0,40026
40,27,104,104,100.0,40027
40,28,109,109,100.0,40028
40,29,152,152,100.0,40029
40,30,169,169,100.0,40030
40,31,106,106,100.0,40031
40,32,53,53,100.0,40032
40,33,95,95,100.0,40033
40,34,87,87,100.0,40034
40,35,125,125,100.0,40035
40,36,130,130,100.0,40036
40,37,91,91,100.0,40037
40,38,63,63,100.0,40038
40,39,94,94,100.0,40039
40,40,79,79,100.0,40040
40,41,119,119,100.0,40041
40,42,123,123,100.0,40042
40,43,108,108,100.0,40043
40,44,78,78,100.0,40044
40,45,139,139,100.0,40045
40,46,135,135,100.0,40046
40,47,112,112,100.0,40047
40,48,91,91,100.0,40048
40,49,54,54,100.0,40049
41,1,144,144,100.0,41001
41,2,202,202,100.0,41002
41,3,148,148,100.0,41003
41,4,161,161,100.0,41004
41,5,143,143,100.0,41005
41,6,141,141,100.0,41006
41,7,169,169,100.0,41007
41,8,140,140,100.0,41008
41,9,139,139,100.0,41009
41,10,147,147,100.0,41010
41,11,146,146,100.0,41011
41,12,164,164,100.0,41012
41,13,82,82,100.0,41013
41,14,207,207,100.0,41014
41,15,130,130,100.0,41015
41,16,151,151,100.0,41016
41,17,153,153,100.0,41017
41,18,145,145,100.0,41018
41,19,206,206,100.0,41019
41,20,192,192,100.0,41020
41,21,163,163,100.0,41021
41,22,135,135,100.0,41022
41,23,146,146,100.0,41023
41,24,147,147,100.0,41024
41,25,50,50,100.0,41025
41,26,65,65,100.0,41026
41,27,40,40,100.0,41027
41,28,119,119,100.0,41028
41,29,50,50,100.0,41029
41,30,172,172,100.0,41030
41,31,147,147,100.0,41031
41,32,98,98,100.0,41032
41,33,90,90,100.0,41033
41,34,96,96,100.0,41034
41,35,169,169,100.0,41035
41,36,157,157,100.0,41036
41,37,141,141,100.0,41037
41,38,140,140,100.0,41038
41,39,133,133,100.0,41039
41,40,163,163,100.0,41040
41,41,148,148,100.0,41041
41,42,171,171,100.0,41042
41,43,136,136,100.0,41043
41,44,179,179,100.0,41044
41,45,127,127,100.0,41045
41,46,116,116,100.0,41046
41,47,132,132,100.0,41047
41,48,67,67,100.0,41048
41,49,179,179,100.0,41049
41,50,147,147,100.0,41050
41,51,99,99,100.0,41051
41,52,217,217,100.0,41052
41,53,159,159,100.0,41053
41,54,131,131,100.0,41054
41,55,95,95,100.0,41055
41,56,200,200,100.0,41056
41,57,139,139,100.0,41057
42,1,120,120,100.0,42001
42,2,78,78,100.0,42002
42,3,62,62,100.0,42003
42,4,99,99,100.0,42004
42,5,107,107,100.0,42005
42,6,243,243,100.0,42006
42,7,101,101,100.0,42007
42,8,131,131,100.0,42008
42,9,134,134,100.0,42009
42,10,66,66,100.0,42010
42,11,104,104,100.0,42011
42,12,64,64,100.0,42012
42,13,214,214,100.0,42013
42,14,83,83,100.0,42014
42,15,115,115,100.0,42015
42,16,63,63,100.0,42016
42,17,94,94,100.0,42017
42,18,89,89,100.0,42018
42,19,32,32,100.0,42019
42,20,58,58,100.0,42020
42,21,48,48,100.0,42021
42,22,82,82,100.0,42022
42,23,138,138,100.0,42023
42,24,121,121,100.0,42024
42,25,104,104,100.0,42025
42,26,157,157,100.0,42026
42,27,154,154,100.0,42027
42,28,124,124,100.0,42028
42,29,114,114,100.0,42029
42,30,69,69,100.0,42030
42,31,54,54,100.0,42031
42,32,123,123,100.0,42032
42,33,170,170,100.0,42033
42,34,107,107,100.0,42034
42,35,100,100,100.0,42035
42,36,78,78,100.0,42036
42,37,89,89,100.0,42037
42,38,95,95,100.0,42038
42,39,125,125,100.0,42039
42,40,111,111,100.0,42040
42,41,107,107,100.0,42041
42,42,58,58,100.0,42042
42,43,101,101,100.0,42043
42,44,107,107,100.0,42044
42,45,94,94,100.0,42045
42,46,64,64,100.0,42046
42,47,67,67,100.0,42047
42,48,51,51,100.0,42048
42,49,74,74,100.0,42049
42,50,83,83,100.0,42050
42,51,85,85,100.0,42051
42,52,61,61,100.0,42052
42,53,74,74,100.0,42053
42,54,72,72,100.0,42054
42,55,101,101,100.0,42055
42,56,99,99,100.0,42056
42,57,70,70,100.0,42057
42,58,44,44,100.0,42058
42,59,19,19,100.0,42059
42,60,63,63,100.0,42060
42,61,52,52,100.0,42061
42,62,74,74,100.0,42062
42,63,106,106,100.0,42063
42,64,50,50,100.0,42064
42,65,85,85,100.0,42065
42,66,106,106,100.0,42066
42,67,89,89,100.0,42067
42,68,99,99,100.0,42068
42,69,119,119,100.0,42069
43,1,132,132,100.0,43001
43,2,93,93,100.0,43002
43,3,104,104,100.0,43003
43,4,111,111,100.0,43004
43,5,65,65,100.0,43005
43,6,77,77,100.0,43006
43,7,117,117,100.0,43007
43,8,141,141,100.0,43008
43,9,61,61,100.0,43009
43,10,87,87,100.0,43010
43,11,38,38,100.0,43011
43,12,134,134,100.0,43012
43,13,39,39,100.0,43013
43,14,112,112,100.0,43014
43,15,75,75,100.0,43015
43,16,106,106,100.0,43016
43,17,87,87,100.0,43017
43,18,136,136,100.0,43018
43,19,55,55,100.0,43019
43,20,105,105,100.0,43020
43,21,113,113,100.0,43021
43,22,57,57,100.0,43022
43,23,80,80,100.0,43023
43,24,116,116,100.0,43024
43,25,118,118,100.0,43025
43,26,91,91,100.0,43026
43,27,85,85,100.0,43027
43,28,111,111,100.0,43028
43,29,80,80,100.0,43029
43,30,46,46,100.0,43030
43,31,111,111,100.0,43031
43,32,110,110,100.0,43032
43,33,35,35,100.0,43033
43,34,29,29,100.0,43034
43,35,102,102,100.0,43035
43,36,85,85,100.0,43036
43,37,66,66,100.0,43037
43,38,67,67,100.0,43038
43,39,63,63,100.0,43039
43,40,33,33,100.0,43040
43,41,45,45,100.0,43041
43,42,116,116,100.0,43042
43,43,61,61,100.0,43043
43,44,79,79,100.0,43044
43,45,43,43,100.0,43045
43,46,135,135,100.0,43046
43,47,97,97,100.0,43047
43,48,90,90,100.0,43048
43,49,97,97,100.0,43049
43,50,65,65,100.0,43050
43,51,113,113,100.0,43051
43,52,62,62,100.0,43052
43,53,111,111,100.0,43053
43,54,54,54,100.0,43054
43,55,107,107,100.0,43055
43,56,57,57,100.0,43056
43,57,51,51,100.0,43057
43,58,63,63,100.0,43058
43,59,127,127,100.0,43059
44,1,111,111,100.0,44001
44,2,79,79,100.0,44002
44,3,147,147,100.0,44003
44,4,142,142,100.0,44004
44,5,104,104,100.0,44005
44,6,82,82,100.0,44006
44,7,143,143,100.0,44007
44,8,48,48,100.0,44008
44,9,60,60,100.0,44009
44,10,48,48,100.0,44010
44,11,99,99,100.0,44011
44,12,68,68,100.0,44012
44,13,69,69,100.0,44013
44,14,72,72,100.0,44014
44,15,148,148,100.0,44015
44,16,89,89,100.0,44016
44,17,128,128,100.0,44017
44,18,75,75,100.0,44018
44,19,51,51,100.0,44019
44,20,66,66,100.0,44020
44,21,113,113,100.0,44021
44,22,142,142,100.0,44022
44,23,76,76,100.0,44023
44,24,68,68,100.0,44024
44,25,91,91,100.0,44025
44,26,60,60,100.0,44026
44,27,84,84,100.0,44027
44,28,69,69,100.0,44028
44,29,93,93,100.0,44029
44,30,92,92,100.0,44030
44,31,87,87,100.0,44031
44,32,69,69,100.0,44032
44,33,98,98,100.0,44033
44,34,71,71,100.0,44034
44,35,99,99,100.0,44035
44,36,64,64,100.0,44036
44,37,152,152,100.0,44037
44,38,74,74,100.0,44038
44,39,82,82,100.0,44039
44,40,104,104,100.0,44040
44,41,85,85,100.0,44041
44,42,113,113,100.0,44042
44,43,105,105,100.0,44043
44,44,131,131,100.0,44044
44,45,109,109,100.0,44045
44,46,83,83,100.0,44046
44,47,121,121,100.0,44047
44,48,96,96,100.0,44048
44,49,210,210,100.0,44049
44,50,83,83,100.0,44050
44,51,73,73,100.0,44051
45,1,94,94,100.0,45001
45,2,159,159,100.0,45002
45,3,245,245,100.0,45003
45,4,184,184,100.0,45004
45,5,158,158,100.0,45005
45,6,151,151,100.0,45006
45,7,95,95,100.0,45007
45,8,116,116,100.0,45008
45,9,169,169,100.0,45009
45,10,158,158,100.0,45010
45,11,123,123,100.0,45011
45,12,155,155,100.0,45012
45,13,240,240,100.0,45013
45,14,162,162,100.0,45014
45,15,165,165,100.0,45015
45,16,145,145,100.0,45016
45,17,137,137,100.0,45017
45,18,160,160,100.0,45018
45,19,171,171,100.0,45019
45,20,127,127,100.0,45020
45,21,143,143,100.0,45021
45,22,122,122,100.0,45022
45,23,131,131,100.0,45023
45,24,161,161,100.0,45024
45,25,157,157,100.0,45025
45,26,194,194,100.0,45026
45,27,117,117,100.0,45027
45,28,134,134,100.0,45028
45,29,145,145,100.0,45029
45,30,157,157,100.0,45030
45,31,127,127,100.0,45031
45,32,81,81,100.0,45032
45,33,126,126,100.0,45033
45,34,109,109,100.0,45034
45,35,134,134,100.0,45035
45,36,117,117,100.0,45036
45,37,124,124,100.0,45037
45,38,139,139,100.0,45038
45,39,159,159,100.0,45039
45,40,208,208,100.0,45040
45,41,84,84,100.0,45041
45,42,146,146,100.0,45042
45,43,122,122,100.0,45043
45,44,169,169,100.0,45044
45,45,102,102,100.0,45045
45,46,154,154,100.0,45046
45,47,128,128,100.0,45047
45,48,128,128,100.0,45048
45,49,148,148,100.0,45049
45,50,118,118,100.0,45050
45,51,133,133,100.0,45051
45,52,143,143,100.0,45052
45,53,107,107,100.0,45053
46,1,259,259,100.0,46001
46,2,129,129,100.0,46002
46,3,149,149,100.0,46003
46,4,130,130,100.0,46004
46,5,54,54,100.0,46005
46,6,111,111,100.0,46006
46,7,80,80,100.0,46007
46,8,109,109,100.0,46008
46,9,94,94,100.0,46009
46,10,67,67,100.0,46010
46,11,141,141,100.0,46011
46,12,85,85,100.0,46012
46,13,101,101,100.0,46013
46,14,72,72,100.0,46014
46,15,124,124,100.0,46015
46,16,80,80,100.0,46016
46,17,170,170,100.0,46017
46,18,152,152,100.0,46018
46,19,113,113,100.0,46019
46,20,81,81,100.0,46020
46,21,25,25,100.0,46021
46,22,79,79,100.0,46022
46,23,89,89,100.0,46023
46,24,62,62,100.0,46024
46,25,115,115,100.0,46025
46,26,110,110,100.0,46026
46,27,90,90,100.0,46027
46,28,115,115,100.0,46028
46,29,123,123,100.0,46029
46,30,144,144,100.0,46030
46,31,123,123,100.0,46031
46,32,100,100,100.0,46032
46,33,121,121,100.0,46033
46,34,134,134,100.0,46034
46,35,103,103,100.0,46035
46,36,145,145,100.0,46036
46,37,51,51,100.0,46037
46,38,105,105,100.0,46038
46,39,130,130,100.0,46039
46,40,115,115,100.0,46040
46,41,103,103,100.0,46041
46,42,84,84,100.0,46042
46,43,160,160,100.0,46043
46,44,114,114,100.0,46044
46,45,124,124,100.0,46045
46,46,111,111,100.0,46046
46,47,42,42,100.0,46047
47,1,144,144,100.0,47001
47,2,142,142,100.0,47002
47,3,116,116,100.0,47003
47,4,192,192,100.0,47004
47,5,131,131,100.0,47005
47,6,199,199,100.0,47006
47,7,136,136,100.0,47007
47,8,208,208,100.0,47008
47,9,137,137,100.0,47009
47,10,90,90,100.0,47010
47,11,241,241,100.0,47011
47,12,133,133,100.0,47012
47,13,248,248,100.0,47013
47,14,105,105,100.0,47014
47,15,129,129,100.0,47015
47,16,151,151,100.0,47016
47,17,150,150,100.0,47017
47,18,164,164,100.0,47018
47,19,235,235,100.0,47019
47,20,170,170,100.0,47020
47,21,168,168,100.0,47021
47,22,172,172,100.0,47022
47,23,64,64,100.0,47023
47,24,110,110,100.0,47024
47,25,153,153,100.0,47025
47,26,169,169,100.0,47026
47,27,119,119,100.0,47027
47,28,220,220,100.0,47028
47,29,134,134,100.0,47029
47,30,165,165,100.0,47030
47,31,143,143,100.0,47031
47,32,146,146,100.0,47032
47,33,151,151,100.0,47033
47,34,177,177,100.0,47034
47,35,205,205,100.0,47035
47,36,179,179,100.0,47036
47,37,201,201,100.0,47037
47,38,164,164,100.0,47038
47,39,146,146,100.0,47039
47,40,107,107,100.0,47040
47,41,267,267,100.0,47041
47,42,119,119,100.0,47042
47,43,103,103,100.0,47043
47,44,142,142,100.0,47044
47,45,150,150,100.0,47045
47,46,109,109,100.0,47046
47,47,127,127,100.0,47047
47,48,44,44,100.0,47048
47,49,77,77,100.0,47049
47,50,104,104,100.0,47050
47,51,113,113,100.0,47051
47,52,40,40,100.0,47052
48,1,114,114,100.0,48001
48,2,122,122,100.0,48002
48,3,147,147,100.0,48003
48,4,136,136,100.0,48004
48,5,158,158,100.0,48005
48,6,164,164,100.0,48006
48,7,101,101,100.0,48007
48,8,96,96,100.0,48008
48,9,136,136,100.0,48009
48,10,72,72,100.0,48010
48,11,168,168,100.0,48011
48,12,94,94,100.0,48012
48,13,94,94,100.0,48013
48,14,156,156,100.0,48014
48,15,67,67,100.0,48015
48,16,88,88,100.0,48016
48,17,122,122,100.0,48017
48,18,94,94,100.0,48018
48,19,127,127,100.0,48019
48,20,71,71,100.0,48020
48,21,52,52,100.0,48021
48,22,202,202,100.0,48022
48,23,124,124,100.0,48023
48,24,120,120,100.0,48024
48,25,126,126,100.0,48025
48,26,121,121,100.0,48026
48,27,81,81,100.0,48027
48,28,143,143,100.0,48028
48,29,116,116,100.0,48029
48,30,130,130,100.0,48030
48,31,99,99,100.0,48031
48,32,85,85,100.0,48032
48,33,146,146,100.0,48033
48,34,53,53,100.0,48034
48,35,98,98,100.0,48035
48,36,130,130,100.0,48036
48,37,70,70,100.0,48037
48,38,213,213,100.0,48038
48,39,98,98,100.0,48039
48,40,71,71,100.0,48040
48,41,71,71,100.0,48041
48,42,107,107,100.0,48042
48,43,137,137,100.0,48043
48,44,99,99,100.0,48044
48,45,106,106,100.0,48045
48,46,92,92,100.0,48046
48,47,93,93,100.0,48047
48,48,123,123,100.0,48048
48,49,53,53,100.0,48049
48,50,169,169,100.0,48050
48,51,217,217,100.0,48051
48,52,71,71,100.0,48052
48,53,99,99,100.0,48053
48,54,82,82,100.0,48054
48,55,55,55,100.0,48055
48,56,115,115,100.0,48056
49,1,116,116,100.0,49001
49,2,188,188,100.0,49002
49,3,94,94,100.0,49003
49,4,68,68,100.0,49004
49,5,147,147,100.0,49005
49,6,108,108,100.0,49006
49,7,97,97,100.0,49007
49,8,118,118,100.0,49008
49,9,102,102,100.0,49009
49,10,85,85,100.0,49010
49,11,99,99,100.0,49011
49,12,112,112,100.0,49012
49,13,137,137,100.0,49013
49,14,98,98,100.0,49014
49,15,64,64,100.0,49015
49,16,74,74,100.0,49016
49,17,11,11,100.0,49017
49,18,76,76,100.0,49018
49,19,84,84,100.0,49019
49,20,139,139,100.0,49020
49,21,49,49,100.0,49021
49,22,118,118,100.0,49022
49,23,93,93,100.0,49023
49,24,134,134,100.0,49024
49,25,104,104,100.0,49025
49,26,110,110,100.0,49026
49,27,106,106,100.0,49027
49,28,101,101,100.0,49028
49,29,92,92,100.0,49029
49,30,106,106,100.0,49030
49,31,84,84,100.0,49031
49,32,75,75,100.0,49032
49,33,94,94,100.0,49033
49,34,100,100,100.0,49034
49,35,149,149,100.0,49035
49,36,130,130,100.0,49036
49,37,102,102,100.0,49037
49,38,83,83,100.0,49038
49,39,76,76,100.0,49039
49,40,88,88,100.0,49040
49,41,109,109,100.0,49041
49,42,106,106,100.0,49042
50,1,169,169,100.0,50001
50,2,135,135,100.0,50002
50,3,91,91,100.0,50003
50,4,108,108,100.0,50004
50,5,112,112,100.0,50005
50,6,133,133,100.0,50006
50,7,164,164,100.0,50007
50,8,92,92,100.0,50008
50,9,102,102,100.0,50009
50,10,67,67,100.0,50010
50,11,96,96,100.0,50011
50,12,104,104,100.0,50012
50,13,122,122,100.0,50013
50,14,85,85,100.0,50014
50,15,163,163,100.0,50015
50,16,93,93,100.0,50016
50,17,79,79,100.0,50017
50,18,99,99,100.0,50018
50,19,101,101,100.0,50019
50,20,98,98,100.0,50020
50,21,139,139,100.0,50021
50,22,99,99,100.0,50022
50,23,72,72,100.0,50023
50,24,84,84,100.0,50024
50,25,97,97,100.0,50025
50,26,78,78,100.0,50026
50,27,68,68,100.0,50027
50,28,67,67,100.0,50028
50,29,118,118,100.0,50029
50,30,105,105,100.0,50030
50,31,73,73,100.0,50031
50,32,87,87,100.0,50032
50,33,74,74,100.0,50033
50,34,85,85,100.0,50034
50,35,156,156,100.0,50035
50,36,114,114,100.0,50036
50,37,143,143,100.0,50037
50,38,134,134,100.0,50038
50,39,103,103,100.0,50039
50,40,105,105,100.0,50040
50,41,126,126,100.0,50041
50,42,126,126,100.0,50042
50,43,95,95,100.0,50043
50,44,97,97,100.0,50044
50,45,55,55,100.0,50045
